generation,epoch,gen_loss
0,0,0.5486863174669023
0,10,0.5263269230043925
0,20,0.5247803566122206
1,0,0.5854095401441526
1,10,0.57115180713107
1,20,0.5704781849804165
2,0,0.6007773270771938
2,10,0.5895905859252941
2,20,0.5891115267837198
3,0,0.6131024884774625
3,10,0.6032771686056875
3,20,0.6030349346498648
4,0,0.6202495861681377
4,10,0.6115727510842137
4,20,0.6113308350666888
5,0,0.6259212824721007
5,10,0.6186143639233878
5,20,0.6182226541469682
6,0,0.6326662922430338
6,10,0.6250092591270335
6,0,0.6320455722370237
6,10,0.6248588442052685
6,20,0.6247095780083968
7,0,0.6370204431034109
7,10,0.6305300067618208
7,20,0.6304752400273796
8,0,0.640300747311715
8,10,0.6346846710445371
8,20,0.6344378339888165
9,0,0.6428206449362842
9,10,0.6376575372129116
9,20,0.6375632354017323
10,0,0.6456304344366182
10,10,0.6407206610735482
10,20,0.6404973017813275
11,0,0.6476352332429316
11,10,0.6430101963287255
11,20,0.6430214934472768
12,0,0.65019680707241
12,10,0.6457631686620368
12,20,0.6457193616847947
