generation,label_bal,color_bal
0,0.562,0.5
1,0.56,0.52
2,0.578,0.504
3,0.57,0.519
4,0.609,0.523
5,0.637,0.541
6,0.687,0.527
7,0.726,0.52
8,0.74,0.524
9,0.778,0.544
10,0.841,0.516
11,0.875,0.501
12,0.932,0.514
13,0.975,0.517
14,0.989,0.515
15,0.996,0.495
16,1.0,0.511
17,1.0,0.556
18,1.0,0.531
19,1.0,0.534
20,1.0,0.529
21,1.0,0.537
22,1.0,0.525
23,1.0,0.503
24,1.0,0.539
25,1.0,0.528
26,1.0,0.547
27,1.0,0.538
28,1.0,0.518
29,1.0,0.533
30,1.0,0.486
31,1.0,0.52
32,1.0,0.517
33,1.0,0.523
34,1.0,0.505
35,1.0,0.485
36,1.0,0.51
37,1.0,0.529
38,1.0,0.498
39,1.0,0.513
