generation,label_bal,color_bal
0,0.558,0.5
1,0.575,0.519
2,0.561,0.502
3,0.562,0.504
4,0.617,0.511
5,0.599,0.533
6,0.618,0.513
7,0.649,0.499
8,0.659,0.542
9,0.712,0.546
10,0.763,0.518
11,0.813,0.517
12,0.885,0.551
13,0.949,0.523
14,0.989,0.536
15,1.0,0.507
16,1.0,0.526
17,1.0,0.57
18,1.0,0.512
19,1.0,0.541
20,1.0,0.534
21,1.0,0.551
22,1.0,0.543
23,1.0,0.517
24,1.0,0.508
25,1.0,0.522
26,1.0,0.477
27,1.0,0.503
28,1.0,0.519
29,1.0,0.544
30,1.0,0.516
31,1.0,0.52
32,1.0,0.516
33,1.0,0.571
34,1.0,0.505
35,1.0,0.481
36,1.0,0.502
37,1.0,0.498
38,1.0,0.508
39,1.0,0.517
