generation,label_bal,color_bal
0,0.398,0.483
1,0.43,0.527
2,0.39,0.529
3,0.356,0.532
4,0.331,0.551
5,0.307,0.525
6,0.26,0.538
7,0.253,0.519
8,0.221,0.512
9,0.197,0.526
10,0.195,0.514
11,0.165,0.53
12,0.147,0.483
13,0.17,0.535
14,0.172,0.543
15,0.158,0.515
16,0.19,0.528
17,0.17,0.545
18,0.204,0.515
19,0.221,0.538
20,0.218,0.552
21,0.254,0.514
22,0.212,0.509
23,0.203,0.534
24,0.236,0.52
25,0.2,0.543
26,0.18,0.555
27,0.207,0.513
28,0.201,0.526
29,0.2,0.514
30,0.187,0.535
31,0.193,0.502
32,0.187,0.51
33,0.184,0.514
34,0.177,0.49
35,0.157,0.532
36,0.151,0.508
37,0.139,0.504
38,0.148,0.501
39,0.147,0.508
