generation,label_bal,color_bal
0,0.513,0.54
1,0.509,0.51
2,0.504,0.542
3,0.51,0.521
4,0.508,0.522
5,0.538,0.495
6,0.508,0.493
7,0.535,0.521
8,0.515,0.543
9,0.556,0.515
10,0.525,0.526
11,0.519,0.49
12,0.539,0.511
13,0.531,0.531
14,0.491,0.514
15,0.514,0.502
16,0.515,0.496
17,0.55,0.477
18,0.525,0.514
19,0.538,0.516
20,0.529,0.517
21,0.533,0.498
22,0.482,0.53
23,0.506,0.523
24,0.49,0.506
25,0.498,0.509
26,0.486,0.489
27,0.524,0.504
28,0.518,0.514
29,0.497,0.531
30,0.503,0.505
31,0.504,0.51
32,0.513,0.497
33,0.511,0.492
34,0.531,0.547
35,0.528,0.515
36,0.487,0.51
37,0.543,0.529
38,0.514,0.513
39,0.526,0.528
