generation,label_bal,color_bal
0,0.629,0.522
1,0.675,0.48
2,0.699,0.518
3,0.743,0.487
4,0.763,0.494
5,0.809,0.463
6,0.85,0.481
7,0.869,0.475
8,0.896,0.477
9,0.904,0.505
10,0.923,0.496
11,0.928,0.472
12,0.951,0.476
13,0.972,0.453
14,0.982,0.476
15,0.97,0.487
16,0.972,0.486
17,0.97,0.518
18,0.965,0.495
19,0.972,0.494
20,0.972,0.489
21,0.976,0.486
22,0.987,0.485
23,0.983,0.48
24,0.979,0.501
25,0.994,0.507
26,0.991,0.492
27,0.978,0.541
28,0.983,0.502
29,0.986,0.524
30,0.986,0.493
31,0.991,0.51
32,0.993,0.475
33,0.994,0.458
34,0.996,0.468
35,0.996,0.481
36,0.998,0.455
37,0.999,0.484
38,1.0,0.472
39,1.0,0.462
