generation,label_bal,color_bal
0,0.407,0.485
1,0.429,0.527
2,0.36,0.534
3,0.334,0.541
4,0.294,0.555
5,0.294,0.518
6,0.256,0.535
7,0.251,0.518
8,0.219,0.507
9,0.206,0.506
10,0.172,0.514
11,0.132,0.522
12,0.124,0.522
13,0.112,0.538
14,0.115,0.545
15,0.125,0.524
16,0.135,0.522
17,0.118,0.537
18,0.142,0.531
19,0.173,0.538
20,0.191,0.547
21,0.19,0.55
22,0.203,0.502
23,0.159,0.546
24,0.188,0.529
25,0.157,0.553
26,0.141,0.566
27,0.155,0.55
28,0.181,0.527
29,0.179,0.52
30,0.176,0.539
31,0.17,0.511
32,0.159,0.495
33,0.151,0.55
34,0.148,0.52
35,0.113,0.543
36,0.135,0.522
37,0.125,0.519
38,0.124,0.518
39,0.119,0.544
