generation,epoch,gen_loss
0,0,78626.51927714446
1,0,77283.81638632015
2,0,71309.84301259567
3,0,67086.93548708546
4,0,68290.80361128827
5,0,64250.799724968114
6,0,62544.06285873725
7,0,63472.174007493624
8,0,66085.20298549107
9,0,62621.203922193876
10,0,63056.908282844386
11,0,61336.31164301658
12,0,60779.832110969386
13,0,62226.89192044005
14,0,60222.761180644135
15,0,61018.730030293365
16,0,62665.20553651148
17,0,58508.78156887755
18,0,60971.38341039541
19,0,60444.28896285076
20,0,61303.629185267855
21,0,59977.796855070155
22,0,62898.035136320155
23,0,60274.74330357143
24,0,57877.73060825893
25,0,56098.275171396686
26,0,59741.409000318876
27,0,60828.3808992347
28,0,60167.79338727678
29,0,58213.746113679845
30,0,62480.506915656886
31,0,62915.26520647322
32,0,60404.38907047194
33,0,60502.74629304847
34,0,61273.57073102678
35,0,63326.635044642855
36,0,60075.96354830995
37,0,60872.16565688775
38,0,62954.96715561225
39,0,62322.6182039222
