generation,label_bal,color_bal
0,0.51,0.6
1,0.54,0.52
2,0.51,0.57
3,0.65,0.58
4,0.77,0.48
5,0.84,0.48
6,0.91,0.46
7,0.96,0.63
8,0.96,0.45
9,0.97,0.5
10,0.99,0.42
11,1.0,0.5
12,0.98,0.5
13,1.0,0.38
14,1.0,0.58
15,1.0,0.55
16,1.0,0.64
17,1.0,0.53
18,1.0,0.43
19,1.0,0.54
20,1.0,0.49
21,1.0,0.46
22,1.0,0.47
23,1.0,0.51
24,1.0,0.57
25,1.0,0.39
26,1.0,0.54
27,1.0,0.53
28,1.0,0.53
29,1.0,0.5
30,1.0,0.56
31,1.0,0.47
32,1.0,0.56
33,1.0,0.53
34,1.0,0.46
35,1.0,0.55
36,1.0,0.42
37,1.0,0.48
38,1.0,0.51
39,1.0,0.5
