generation,label_bal,color_bal
0,0.482,0.496
1,0.45,0.524
2,0.492,0.516
3,0.515,0.495
4,0.538,0.528
5,0.569,0.497
6,0.579,0.522
7,0.598,0.52
8,0.626,0.56
9,0.684,0.525
10,0.726,0.553
11,0.741,0.533
12,0.785,0.552
13,0.785,0.56
14,0.816,0.553
15,0.82,0.54
16,0.822,0.559
17,0.842,0.518
18,0.81,0.58
19,0.829,0.586
20,0.837,0.538
21,0.841,0.542
22,0.86,0.549
23,0.843,0.576
24,0.845,0.575
25,0.868,0.564
26,0.853,0.556
27,0.865,0.547
28,0.862,0.545
29,0.851,0.546
30,0.869,0.561
31,0.861,0.571
32,0.896,0.548
33,0.878,0.569
34,0.9,0.579
35,0.904,0.567
36,0.894,0.548
37,0.893,0.563
38,0.877,0.593
39,0.888,0.527
