generation,label_bal,color_bal
0,0.63,0.514
1,0.686,0.493
2,0.743,0.462
3,0.733,0.503
4,0.753,0.534
5,0.819,0.487
6,0.815,0.501
7,0.839,0.477
8,0.869,0.518
9,0.904,0.497
10,0.907,0.482
11,0.949,0.498
12,0.96,0.488
13,0.972,0.515
14,0.979,0.526
15,0.99,0.496
16,0.991,0.508
17,0.994,0.536
18,0.998,0.517
19,0.996,0.519
20,0.994,0.535
21,0.996,0.5
22,0.998,0.522
23,0.998,0.508
24,0.995,0.528
25,1.0,0.516
26,0.998,0.51
27,0.999,0.518
28,0.997,0.53
29,1.0,0.516
30,0.999,0.494
31,0.999,0.501
32,0.999,0.527
33,1.0,0.481
34,1.0,0.485
35,1.0,0.483
36,1.0,0.461
37,1.0,0.478
38,1.0,0.514
39,1.0,0.482
