generation,epoch,gen_loss
0,0,75271.99800701531
0,10,27300.09828902264
0,20,26372.447136080995
1,0,74414.4619937819
1,10,31738.32571348852
1,20,31181.975964604593
2,0,71125.17707669004
2,10,33533.452367665814
2,20,33089.794154575895
3,0,72282.24603396046
3,10,34949.31804049745
3,20,34675.135981345666
4,0,72634.0892059949
4,10,36028.541713169645
4,20,35730.96326929209
5,0,73407.80650111607
5,10,37036.23034917092
5,20,36915.09287308674
6,0,71863.27588887117
6,10,38181.26644212373
6,20,38053.7011320153
7,0,67132.54709422831
7,10,39330.42030054209
7,20,39103.7991669324
8,0,72165.12956393496
8,10,39643.154536033166
8,20,39547.12852758291
9,0,67529.31786112883
9,10,40346.36338089924
9,20,40330.56903698979
10,0,71747.69461495536
10,10,40963.546875
10,20,40822.13996731505
11,0,66209.63817362883
11,10,41288.68807796556
11,20,41207.743084343114
12,0,71631.03186782525
12,10,41955.08438297194
12,20,41919.00137515944
13,0,73987.9886200574
13,10,42552.91711176658
13,20,42517.18219866072
14,0,69414.72169961735
14,10,42587.37047592475
14,20,42502.33799027424
15,0,66968.0071747449
15,10,42538.725047831635
15,20,42560.616489955355
16,0,66908.97674186862
16,10,42629.3310945472
16,20,42603.93036511479
17,0,68556.95161033163
17,10,43113.337093431124
17,20,43122.246173469386
18,0,72024.63721699617
18,10,43667.38221460459
18,20,43653.08073580995
19,0,71503.82079081633
19,10,44532.219547193876
19,20,44476.518833705355
20,0,73406.08587771046
20,10,43869.172353316324
20,20,43822.379663584186
21,0,68807.14730149873
21,10,44621.53378109056
21,20,44607.52493223852
22,0,71235.96631855867
22,10,44395.529516103314
22,20,44399.92173549107
23,0,76205.17400749362
23,10,44335.789341517855
23,20,44297.29629703444
24,0,70446.08053651148
24,10,44512.95740991709
24,20,44504.87272799745
25,0,70767.14881616709
25,10,44551.12071508291
25,20,44515.2640106824
26,0,71881.11276307398
26,10,45097.03300382653
26,20,44836.32850366709
27,0,73663.78814572704
27,10,45101.48098692602
27,20,45084.79551977041
28,0,74022.50944674746
28,10,45902.91252790178
28,20,45885.7906768176
29,0,71253.50139508929
29,10,45291.15150669643
29,20,45297.66125239158
