generation,label_bal,color_bal
0,0.503,0.518
1,0.554,0.489
2,0.58,0.51
3,0.644,0.47
4,0.661,0.51
5,0.667,0.493
6,0.678,0.464
7,0.658,0.485
8,0.68,0.481
9,0.74,0.503
10,0.765,0.507
11,0.824,0.496
12,0.838,0.481
13,0.871,0.488
14,0.928,0.501
15,0.933,0.505
16,0.957,0.48
17,0.964,0.498
18,0.962,0.515
19,0.982,0.504
20,0.983,0.497
21,0.984,0.515
22,0.977,0.506
23,0.986,0.491
24,0.987,0.521
25,0.982,0.48
26,0.984,0.497
27,0.985,0.48
28,0.996,0.502
29,0.995,0.492
0,0.5,0.481
1,0.58,0.477
2,0.553,0.48
3,0.608,0.501
4,0.629,0.503
5,0.645,0.508
6,0.708,0.531
7,0.69,0.512
8,0.691,0.47
9,0.748,0.52
10,0.726,0.472
11,0.812,0.506
12,0.811,0.503
13,0.89,0.479
14,0.918,0.501
15,0.948,0.48
16,0.953,0.486
17,0.961,0.463
18,0.972,0.494
19,0.971,0.486
20,0.979,0.499
21,0.971,0.522
22,0.987,0.496
23,0.979,0.518
24,0.989,0.523
25,0.986,0.496
26,0.991,0.473
27,0.989,0.502
28,0.99,0.5
29,0.998,0.499
0,0.5,0.481
1,0.58,0.477
2,0.553,0.48
3,0.608,0.501
4,0.629,0.503
5,0.645,0.508
6,0.708,0.531
7,0.69,0.512
8,0.691,0.47
9,0.748,0.52
10,0.726,0.472
11,0.812,0.506
12,0.811,0.503
13,0.89,0.479
14,0.918,0.501
15,0.948,0.48
16,0.953,0.486
17,0.961,0.463
18,0.972,0.494
19,0.971,0.486
20,0.979,0.499
21,0.971,0.522
22,0.987,0.496
23,0.979,0.518
24,0.989,0.523
25,0.986,0.496
26,0.991,0.473
27,0.989,0.502
28,0.99,0.5
29,0.998,0.499
0,0.5,0.481
1,0.58,0.477
2,0.553,0.48
3,0.608,0.501
4,0.629,0.503
5,0.645,0.508
6,0.708,0.531
7,0.69,0.512
8,0.691,0.47
9,0.748,0.52
10,0.726,0.472
11,0.812,0.506
12,0.811,0.503
13,0.89,0.479
14,0.918,0.501
15,0.948,0.48
16,0.953,0.486
17,0.961,0.463
18,0.972,0.494
19,0.971,0.486
20,0.979,0.499
21,0.971,0.522
22,0.987,0.496
23,0.979,0.518
24,0.989,0.523
25,0.986,0.496
26,0.991,0.473
27,0.989,0.502
28,0.99,0.5
29,0.998,0.499
0,0.5,0.481
1,0.58,0.477
2,0.553,0.48
3,0.608,0.501
4,0.629,0.503
5,0.645,0.508
6,0.708,0.531
7,0.69,0.512
8,0.691,0.47
9,0.748,0.52
10,0.726,0.472
11,0.812,0.506
12,0.811,0.503
13,0.89,0.479
14,0.918,0.501
15,0.948,0.48
16,0.953,0.486
17,0.961,0.463
18,0.972,0.494
19,0.971,0.486
20,0.979,0.499
21,0.971,0.522
22,0.987,0.496
23,0.979,0.518
24,0.989,0.523
25,0.986,0.496
26,0.991,0.473
27,0.989,0.502
28,0.99,0.5
29,0.998,0.499
0,0.5,0.481
1,0.58,0.477
2,0.553,0.48
3,0.608,0.501
4,0.629,0.503
5,0.645,0.508
6,0.708,0.531
7,0.69,0.512
8,0.691,0.47
9,0.748,0.52
10,0.726,0.472
11,0.812,0.506
12,0.811,0.503
13,0.89,0.479
14,0.918,0.501
15,0.948,0.48
16,0.953,0.486
17,0.961,0.463
18,0.972,0.494
19,0.971,0.486
20,0.979,0.499
21,0.971,0.522
22,0.987,0.496
23,0.979,0.518
24,0.989,0.523
25,0.986,0.496
26,0.991,0.473
27,0.989,0.502
28,0.99,0.5
29,0.998,0.499
0,0.5,0.481
1,0.58,0.477
2,0.553,0.48
3,0.608,0.501
4,0.629,0.503
5,0.645,0.508
6,0.708,0.531
7,0.69,0.512
8,0.691,0.47
9,0.748,0.52
10,0.726,0.472
11,0.812,0.506
12,0.811,0.503
13,0.89,0.479
14,0.918,0.501
15,0.948,0.48
16,0.953,0.486
17,0.961,0.463
18,0.972,0.494
19,0.971,0.486
20,0.979,0.499
21,0.971,0.522
22,0.987,0.496
23,0.979,0.518
24,0.989,0.523
25,0.986,0.496
26,0.991,0.473
27,0.989,0.502
28,0.99,0.5
29,0.998,0.499
30,0.992,0.483
31,0.992,0.522
32,0.995,0.488
33,1.0,0.497
34,0.998,0.505
35,0.998,0.504
36,0.997,0.508
37,0.999,0.498
38,0.999,0.479
39,0.994,0.505
0,0.479,0.52
1,0.474,0.501
2,0.51,0.49
3,0.523,0.502
4,0.554,0.483
5,0.59,0.481
6,0.606,0.487
7,0.598,0.492
8,0.648,0.528
9,0.683,0.509
10,0.707,0.523
11,0.757,0.488
12,0.81,0.487
13,0.85,0.498
14,0.867,0.51
15,0.895,0.498
16,0.898,0.517
17,0.923,0.457
18,0.926,0.492
19,0.921,0.479
20,0.92,0.493
21,0.941,0.504
22,0.939,0.513
23,0.94,0.49
24,0.939,0.518
25,0.934,0.497
26,0.943,0.543
27,0.933,0.531
28,0.932,0.505
29,0.949,0.484
30,0.949,0.494
31,0.952,0.51
32,0.944,0.51
33,0.95,0.493
34,0.952,0.485
35,0.951,0.497
36,0.942,0.512
37,0.948,0.498
38,0.959,0.491
39,0.938,0.484
