generation,label_bal,color_bal
0,0.505,0.495
1,0.522,0.527
2,0.502,0.518
3,0.565,0.502
4,0.577,0.53
5,0.606,0.494
6,0.618,0.527
7,0.641,0.552
8,0.693,0.546
9,0.714,0.539
10,0.76,0.55
11,0.777,0.531
12,0.814,0.546
13,0.847,0.552
14,0.858,0.537
15,0.883,0.533
16,0.845,0.542
17,0.851,0.537
18,0.869,0.515
19,0.89,0.528
20,0.856,0.519
21,0.846,0.541
22,0.89,0.526
23,0.876,0.557
24,0.846,0.567
25,0.887,0.543
26,0.866,0.557
27,0.88,0.548
28,0.846,0.551
29,0.864,0.559
30,0.877,0.57
31,0.877,0.579
32,0.906,0.556
33,0.886,0.583
34,0.905,0.576
35,0.915,0.58
36,0.903,0.588
37,0.919,0.595
38,0.913,0.612
39,0.929,0.6
