proba_0,proba_1,generation
0.9568648,0.89821625,0
0.9568648,0.89821625,0
nan,0.57133925,1
nan,0.77942705,2
nan,0.77941686,2
nan,0.77941686,2
nan,0.823889,3
nan,0.82369614,3
nan,0.65029776,4
nan,0.65042615,4
nan,0.65042615,4
nan,0.7745193,5
nan,0.88984925,6
0.9277789,0.8809549,0
0.9333432,0.9071866,0
0.9333432,0.9071866,0
0.9333432,0.9071866,0
0.9333432,0.9071866,0
0.9333432,0.9071866,0
0.94569844,0.89629096,1
0.9361573,0.83116287,1
0.9361573,0.83116287,1
0.9361573,0.83116287,1
0.9361573,0.83116287,1
0.9587497,0.88237655,2
0.95272106,0.53568065,3
0.94088244,0.93613213,3
0.94088244,0.93613213,3
0.94088244,0.93613213,3
0.9512031,0.8388626,4
0.95218045,nan,4
0.95218045,nan,4
0.95218045,nan,4
0.95218045,nan,4
0.95218045,nan,4
0.9548042,nan,5
0.9522474,nan,5
0.9522474,nan,5
0.9522474,nan,5
0.9522474,nan,5
0.9522474,nan,5
0.9522474,nan,5
0.957528,nan,6
0.96973205,nan,7
0.97860724,nan,7
0.97860724,nan,7
0.9723697,nan,8
0.9731348,nan,8
0.9731348,nan,8
0.9731348,nan,8
0.9731348,nan,8
0.9731348,nan,8
0.97600883,nan,9
0.982386,nan,10
0.98243,nan,10
0.98243,nan,10
0.98243,nan,10
0.98243,nan,10
0.98243,nan,10
0.9828696,nan,11
