generation,label_bal,color_bal
0,0.487,0.497
1,0.445,0.484
2,0.512,0.5
3,0.443,0.508
4,0.441,0.495
5,0.441,0.498
6,0.432,0.489
7,0.401,0.497
8,0.374,0.505
9,0.389,0.54
10,0.348,0.507
11,0.384,0.459
12,0.335,0.52
13,0.386,0.523
14,0.324,0.523
15,0.329,0.507
16,0.296,0.52
17,0.293,0.529
18,0.287,0.519
19,0.287,0.485
20,0.256,0.491
21,0.221,0.524
22,0.213,0.506
23,0.226,0.517
24,0.218,0.516
25,0.235,0.493
26,0.231,0.569
27,0.248,0.507
28,0.3,0.489
29,0.291,0.491
30,0.267,0.533
31,0.29,0.503
32,0.277,0.495
33,0.278,0.513
34,0.301,0.508
35,0.317,0.505
36,0.29,0.501
37,0.253,0.522
38,0.269,0.529
39,0.281,0.518
40,0.281,0.498
