generation,label_bal,color_bal
0,0.484,0.488
1,0.509,0.527
2,0.511,0.512
3,0.471,0.527
4,0.514,0.492
5,0.475,0.519
6,0.487,0.56
7,0.525,0.507
8,0.55,0.52
9,0.58,0.523
10,0.563,0.49
11,0.547,0.516
12,0.542,0.566
13,0.528,0.5
14,0.511,0.514
15,0.525,0.506
16,0.519,0.52
17,0.516,0.504
18,0.521,0.515
19,0.503,0.548
20,0.509,0.551
21,0.506,0.527
22,0.526,0.503
23,0.548,0.514
24,0.509,0.54
25,0.541,0.51
26,0.522,0.515
27,0.521,0.521
28,0.544,0.536
29,0.509,0.519
30,0.481,0.517
31,0.54,0.51
32,0.515,0.529
33,0.494,0.495
34,0.488,0.513
35,0.524,0.51
36,0.524,0.52
37,0.531,0.501
38,0.543,0.506
39,0.521,0.51
