generation,label_bal,color_bal
0,0.526,0.495
1,0.507,0.529
2,0.532,0.52
3,0.571,0.501
4,0.58,0.53
5,0.604,0.5
6,0.655,0.529
7,0.67,0.553
8,0.697,0.572
9,0.736,0.527
10,0.778,0.547
11,0.772,0.549
12,0.79,0.52
13,0.796,0.559
14,0.814,0.549
15,0.838,0.538
16,0.811,0.558
17,0.808,0.555
18,0.794,0.569
19,0.81,0.577
20,0.83,0.535
21,0.821,0.555
22,0.828,0.558
23,0.847,0.561
24,0.839,0.573
25,0.867,0.562
26,0.841,0.546
27,0.872,0.556
28,0.87,0.564
29,0.863,0.573
30,0.882,0.586
31,0.882,0.59
32,0.909,0.57
33,0.877,0.616
34,0.905,0.608
35,0.884,0.596
36,0.895,0.606
37,0.89,0.621
38,0.899,0.632
39,0.898,0.586
