proba_0,proba_1,generation
0.99934936,0.9969282,0
0.9956418,0.9969145,1
0.99512917,0.99535143,2
0.99490416,0.99736893,3
0.99624544,0.9959384,4
0.99809873,0.9979367,5
0.9972296,0.9967849,6
0.9963367,0.9959773,7
0.9948204,0.99744534,8
0.9977124,0.9958666,9
0.9956037,0.9993198,10
0.9954072,0.993914,11
0.9939928,0.99704087,12
0.99742,0.9962272,13
0.9975688,0.9964233,14
0.9938914,0.99700266,15
0.994155,0.997201,16
0.9987956,0.9966332,17
0.9970136,0.99712956,18
0.9962881,0.99820256,19
0.99781907,0.99819803,20
0.99824876,0.9980881,21
0.99623996,0.99443763,22
0.99597585,0.99594116,23
0.99676424,0.99709255,24
0.997697,0.9964985,25
0.99732643,0.99686515,26
0.99397475,0.99754125,27
0.996854,0.99799204,28
0.9965265,0.99478555,29
0.9986959,0.9931981,30
0.9950007,0.9970608,31
0.9945442,0.99566084,32
0.9972171,0.9978263,33
0.9958259,0.992726,34
0.9966441,0.9961781,35
0.9963326,0.99876356,36
0.9949894,0.99550796,37
0.99710935,0.9976217,38
0.99579847,0.9995759,39
0.9976928,0.99698544,40
