proba_0,proba_1,generation
0.99934834,0.9954408,0
0.99770766,0.99736047,1
0.9987556,0.9953042,2
0.9988253,0.9981121,3
0.9971718,0.99808055,4
0.9995439,0.9969265,5
0.99765587,0.99833953,6
0.99767894,0.99583495,7
0.9980007,0.9991819,8
0.9984437,0.99825704,9
0.99587256,0.99752504,10
0.9981077,0.9962309,11
0.99591655,0.9956721,12
0.9976459,0.9980477,13
0.996794,0.99723876,14
0.9973775,0.99848545,15
0.9965955,0.9962759,16
0.99839485,0.99866515,17
0.9954782,0.99533385,18
0.9979816,0.99858904,19
0.996632,0.9967481,20
0.99815625,0.99609596,21
0.9976593,0.9926706,22
0.99661463,0.99696827,23
0.99852574,0.9981227,24
0.9977546,0.99726605,25
0.9988352,0.9959146,26
0.99786854,0.99741,27
0.9976226,0.9938172,28
0.99883413,0.9963889,29
0.99829143,0.9976713,30
0.9992067,0.9989746,0
0.9996265,0.99952805,1
0.998972,0.9992112,2
0.99828,0.99996465,3
0.9989734,0.9984469,4
0.9997808,0.99924195,5
0.9977742,0.99942476,6
0.9986235,0.9998151,7
0.9990548,0.9984465,8
0.99872303,0.99874854,9
0.9968584,0.9997205,10
0.99912405,0.99888366,11
0.9981706,0.9991929,12
0.99709946,0.9976623,13
0.99935806,0.99875754,14
0.9975387,0.99891067,15
0.9975433,0.99980456,16
0.99810225,0.99737954,17
0.9971996,0.9980805,18
0.9962083,0.9989973,19
0.9994311,0.9990585,20
0.9981188,0.9998907,21
0.99922246,0.99998474,22
0.9997362,0.99910206,23
0.9984318,0.9992676,24
0.99891865,0.99941146,25
0.9993035,0.99887836,26
0.99948174,0.99888664,27
0.9993229,0.999664,28
0.99924546,0.9987899,29
0.998913,0.99922234,30
0.9985947,0.9971761,31
0.999733,0.9996965,32
0.998844,0.99843496,33
0.99875695,0.99954224,34
0.9991131,0.9985032,35
0.99954,0.99939406,36
0.9986238,0.99759233,37
0.9978803,0.9998021,38
0.9976899,0.99835414,39
0.99872607,0.998366,40
0.9999993,1.0,0
1.0,0.9895117,0
0.9999968,1.0,1
0.99773425,0.99999577,2
1.0,0.99134207,3
0.9999187,0.99196756,4
0.9999974,0.9999898,5
0.9985661,0.9999956,6
0.9979758,0.9999967,7
0.99997485,1.0,8
0.99997556,0.9989563,9
0.9981963,1.0,10
1.0,0.999998,11
0.9991412,0.99996674,12
0.99423873,0.9999998,13
0.99838793,1.0,14
0.9990916,0.9982848,15
0.9970442,0.99095243,16
0.99999475,0.9999997,17
1.0,0.99781984,18
0.999975,0.9936943,19
0.99999666,0.99999994,20
1.0,1.0,21
0.9999995,0.9907284,22
0.9999999,0.99999946,23
0.9999982,0.9997447,24
0.9999992,1.0,25
0.9924725,0.99999917,26
0.99999654,0.9971859,27
0.99975264,0.99994457,28
0.9999228,0.99995553,29
0.99999654,0.9995432,30
0.99976355,0.9975207,31
0.9995398,0.99999917,32
0.99996215,0.99999875,33
1.0,0.9999771,34
0.99961585,0.99636626,35
0.99612325,0.99986106,36
1.0,0.99999857,37
0.99997115,1.0,38
0.999923,1.0,39
0.9999998,0.99999917,40
0.98588896,0.99999964,0
0.99999976,1.0,1
0.9946153,1.0,2
0.9984652,0.9998656,3
0.9998352,1.0,4
0.9995555,0.99999994,5
0.99981123,0.99999994,6
0.99999946,1.0,7
0.9999928,0.99659,8
0.9972768,1.0,9
0.99901915,0.9980716,0
0.99999183,0.9999989,1
0.999988,0.9999582,2
0.99999225,0.9896912,3
1.0,0.99873406,4
0.99383247,1.0,5
0.99999994,0.9925181,6
0.9998058,0.99376214,7
0.99332654,0.99815094,8
0.99929714,0.9999997,9
0.9993171,1.0,10
0.9969001,0.9940476,11
0.99999994,1.0,12
0.99984145,0.99951553,13
0.9999649,0.9958094,14
0.99568015,0.99993265,15
1.0,0.99598116,16
0.9990192,0.9981467,17
0.99996465,1.0,18
1.0,1.0,19
0.9999426,0.99999696,20
0.99776614,0.9999118,21
0.99972534,0.9997714,22
1.0,0.99999386,23
0.99998146,0.9945532,24
0.9999429,1.0,25
0.9999454,1.0,26
1.0,0.99768513,27
0.99971145,1.0,28
0.99631983,1.0,29
0.9999998,1.0,30
0.99999917,0.9999998,31
0.99998116,0.99986094,32
1.0,0.99227995,33
0.9916158,0.99821544,34
0.99969864,1.0,35
0.9990763,0.99999964,36
0.99998057,0.991589,37
0.99999994,0.9993106,38
0.99992687,0.9989919,39
0.9935246,0.9977706,40
