generation,label_bal,color_bal
0,0.458,0.53
1,0.544,0.498
2,0.528,0.516
3,0.593,0.53
4,0.596,0.516
5,0.54,0.512
6,0.544,0.497
7,0.51,0.512
8,0.496,0.546
9,0.431,0.548
10,0.458,0.539
11,0.422,0.523
12,0.386,0.541
13,0.393,0.505
14,0.428,0.513
15,0.442,0.507
16,0.455,0.519
17,0.482,0.509
18,0.458,0.511
19,0.445,0.496
20,0.459,0.514
21,0.456,0.506
22,0.46,0.501
23,0.433,0.51
24,0.502,0.507
25,0.433,0.517
26,0.405,0.528
27,0.394,0.507
28,0.399,0.512
29,0.428,0.513
30,0.411,0.493
31,0.397,0.521
32,0.439,0.535
33,0.468,0.521
34,0.419,0.522
35,0.439,0.538
36,0.444,0.511
37,0.43,0.563
38,0.436,0.517
39,0.426,0.509
40,0.41,0.52
