generation,label_bal,color_bal
0,0.486,0.526
1,0.484,0.499
2,0.499,0.504
3,0.517,0.464
4,0.491,0.482
5,0.517,0.478
6,0.512,0.486
7,0.508,0.493
8,0.482,0.495
9,0.524,0.517
10,0.528,0.51
11,0.573,0.497
12,0.595,0.51
13,0.563,0.537
14,0.491,0.496
15,0.485,0.513
16,0.486,0.497
17,0.531,0.498
18,0.494,0.499
19,0.487,0.472
20,0.483,0.521
21,0.444,0.534
22,0.435,0.498
23,0.515,0.503
24,0.5,0.517
25,0.52,0.497
26,0.507,0.512
27,0.478,0.508
28,0.498,0.498
29,0.487,0.504
30,0.513,0.502
31,0.466,0.53
32,0.509,0.514
33,0.523,0.52
34,0.489,0.494
35,0.476,0.487
36,0.485,0.514
37,0.534,0.526
38,0.507,0.495
39,0.493,0.495
40,0.479,0.497
