generation,label_bal,color_bal
0,0.51,0.496
1,0.511,0.526
2,0.513,0.519
3,0.543,0.503
4,0.588,0.531
5,0.586,0.498
6,0.639,0.518
7,0.637,0.545
8,0.685,0.531
9,0.731,0.5
10,0.768,0.538
11,0.8,0.527
12,0.828,0.534
13,0.834,0.547
14,0.859,0.565
15,0.828,0.554
16,0.848,0.544
17,0.857,0.542
18,0.872,0.52
19,0.896,0.536
20,0.869,0.522
21,0.865,0.561
22,0.905,0.535
23,0.901,0.544
24,0.884,0.545
25,0.886,0.532
26,0.896,0.551
27,0.922,0.529
28,0.913,0.533
29,0.916,0.538
30,0.902,0.561
31,0.922,0.557
32,0.944,0.534
33,0.918,0.57
34,0.945,0.559
35,0.945,0.555
36,0.943,0.537
37,0.94,0.548
38,0.96,0.558
39,0.966,0.504
