proba_0,proba_1,generation
0.9950373,0.9964193,0
0.9900054,0.992152,1
0.9886674,0.98949915,2
0.97382295,0.98335874,3
0.9819191,0.98428273,4
0.9874926,0.98892397,5
0.9854272,0.99002135,6
0.98714125,0.98465693,7
0.99203736,0.9918166,8
0.98823243,0.9865315,9
0.98397124,0.9899171,10
0.99054533,0.9875495,11
0.98949647,0.9897523,12
0.98833066,0.9850143,13
0.98779124,0.9895352,14
0.9827412,0.9882904,15
0.9850994,0.986651,16
0.98563015,0.9900811,17
0.9865485,0.9850411,18
0.9852025,0.9878351,19
0.9857656,0.9893551,20
0.9882893,0.98563844,21
0.98402494,0.99061066,22
0.98560554,0.9894007,23
0.9890474,0.9901869,24
0.9896377,0.98468703,25
0.9781627,0.9790279,26
0.9837757,0.9851676,27
0.9800625,0.9803174,28
0.9826107,0.9887189,29
0.989795,0.988208,30
0.98614776,0.9909116,31
0.9857024,0.98741984,32
0.98877025,0.98098505,33
0.98884225,0.9826513,34
0.98548967,0.98856413,35
0.9870709,0.9895897,36
0.9888126,0.98887026,37
0.98671806,0.9879785,38
0.988432,0.9851339,39
