generation,label_bal,color_bal
0,0.639,0.491
1,0.674,0.472
2,0.693,0.47
3,0.708,0.484
4,0.716,0.508
5,0.718,0.478
6,0.722,0.493
7,0.727,0.503
8,0.739,0.513
9,0.763,0.484
10,0.741,0.539
11,0.708,0.518
12,0.744,0.476
13,0.756,0.526
14,0.728,0.508
15,0.725,0.502
16,0.706,0.515
17,0.724,0.527
18,0.709,0.489
19,0.72,0.5
20,0.739,0.515
21,0.741,0.472
22,0.745,0.479
23,0.764,0.479
24,0.755,0.485
25,0.748,0.528
26,0.748,0.485
27,0.73,0.51
28,0.736,0.526
29,0.728,0.489
30,0.72,0.515
31,0.722,0.512
32,0.706,0.492
33,0.75,0.472
34,0.73,0.484
35,0.736,0.491
36,0.702,0.522
37,0.743,0.499
38,0.736,0.515
39,0.729,0.488
