generation,label_bal,color_bal
0,0.626,0.517
1,0.665,0.494
2,0.635,0.5
3,0.699,0.511
4,0.705,0.501
5,0.735,0.501
6,0.735,0.502
7,0.709,0.516
8,0.744,0.497
9,0.694,0.506
10,0.662,0.499
11,0.685,0.516
12,0.703,0.502
13,0.703,0.491
14,0.708,0.497
15,0.71,0.487
16,0.687,0.493
17,0.68,0.499
18,0.617,0.511
19,0.57,0.508
20,0.615,0.52
21,0.542,0.491
22,0.574,0.482
23,0.546,0.514
24,0.565,0.512
25,0.604,0.503
26,0.601,0.487
27,0.599,0.526
28,0.604,0.514
29,0.619,0.528
30,0.668,0.493
31,0.65,0.528
32,0.655,0.526
33,0.707,0.5
34,0.678,0.514
35,0.653,0.496
36,0.675,0.488
37,0.646,0.501
38,0.663,0.497
39,0.648,0.513
40,0.681,0.483
