generation,label_bal,color_bal
0,0.49,0.497
1,0.467,0.531
2,0.484,0.519
3,0.533,0.501
4,0.547,0.533
5,0.57,0.5
6,0.585,0.533
7,0.63,0.513
8,0.666,0.532
9,0.688,0.501
10,0.738,0.539
11,0.767,0.553
12,0.788,0.525
13,0.79,0.551
14,0.793,0.546
15,0.8,0.536
16,0.81,0.552
17,0.816,0.512
18,0.783,0.579
19,0.8,0.58
20,0.808,0.54
21,0.808,0.554
22,0.832,0.544
23,0.824,0.556
24,0.825,0.561
25,0.853,0.554
26,0.844,0.552
27,0.857,0.529
28,0.853,0.533
29,0.848,0.541
30,0.861,0.547
31,0.838,0.567
32,0.874,0.529
33,0.841,0.564
34,0.873,0.551
35,0.866,0.544
36,0.864,0.516
37,0.852,0.55
38,0.852,0.56
39,0.87,0.507
