proba_0,proba_1,generation
0.9960188,0.9981414,0
0.9911787,0.9945742,1
0.9861111,0.9894667,2
0.9837188,0.9858685,3
0.98071486,0.98115784,4
0.9808439,0.9807674,5
0.97988605,0.9834233,6
0.9763542,0.9796285,7
0.97984797,0.97342485,8
0.97556746,0.97552395,9
0.9696839,0.97362316,10
0.9732623,0.97549224,11
0.9695503,0.9778179,12
0.96994984,0.9653497,13
0.9689026,0.9764857,14
0.98034495,0.9720639,15
0.97048175,0.96794033,16
0.96955496,0.97293824,17
0.9679618,0.97149915,18
0.96634644,0.96758974,19
0.9607354,0.96674436,20
0.9715601,0.9710473,21
0.9716957,0.96756136,22
0.9601052,0.9596222,23
0.95907307,0.9589074,24
0.96531385,0.96492106,25
0.96489495,0.96373206,26
0.9603043,0.95624846,27
0.96382,0.9512436,28
0.9546887,0.95702946,29
0.9607832,0.95490295,30
0.95871896,0.9551731,31
0.9618931,0.95215726,32
0.9475626,0.9619688,33
0.9635775,0.9491196,34
0.9551738,0.95239466,35
0.9406983,0.9545339,36
0.94317615,0.9512333,37
0.9447819,0.94683564,38
0.9364787,0.942173,39
