generation,label_bal,color_bal
0,0.63,0.537
1,0.649,0.526
2,0.658,0.507
3,0.652,0.507
4,0.645,0.487
5,0.641,0.489
6,0.625,0.52
7,0.615,0.517
8,0.649,0.495
9,0.665,0.524
10,0.633,0.506
11,0.679,0.509
12,0.64,0.53
13,0.629,0.48
14,0.647,0.506
15,0.61,0.511
16,0.626,0.491
17,0.629,0.522
18,0.629,0.538
19,0.622,0.518
20,0.675,0.465
21,0.654,0.498
22,0.666,0.498
23,0.649,0.48
24,0.627,0.483
25,0.683,0.518
26,0.677,0.48
27,0.655,0.502
28,0.659,0.503
29,0.66,0.504
30,0.67,0.526
31,0.652,0.494
32,0.677,0.501
33,0.617,0.49
34,0.592,0.498
35,0.653,0.497
36,0.661,0.515
37,0.663,0.485
38,0.644,0.494
39,0.649,0.514
