generation,epoch,gen_loss
0,0,76031.41478495696
1,0,71945.2880062181
2,0,66546.24424027423
3,0,68284.35782047194
4,0,63045.71027981505
5,0,64498.559490593114
6,0,61423.95420121174
7,0,63675.8658721301
8,0,58324.31819993623
9,0,62675.4004304847
10,0,60286.8545320472
11,0,59353.242885044645
12,0,61247.39397321428
13,0,60203.37649473852
14,0,60466.293666294645
15,0,59998.444874043365
16,0,60647.35403380102
17,0,58770.91561702806
18,0,59940.88588169643
19,0,61400.63905054209
20,0,62684.530751753824
21,0,60750.81238042092
22,0,62082.169642857145
23,0,61548.752451371176
24,0,59996.960140306124
25,0,60977.40100845025
26,0,60812.986088966834
27,0,58939.74916294643
28,0,62801.35700334822
29,0,60157.86387914541
30,0,60375.63307158801
31,0,58194.95326450893
32,0,58135.42059948979
33,0,59524.42512356505
34,0,61809.64196029975
35,0,63772.020328443876
36,0,58981.78724888393
37,0,59424.05159837373
38,0,61651.37571747449
39,0,62093.3333466199
