proba_0,proba_1,generation
0.9943666,0.99719757,0
0.98577696,0.98701483,1
0.98393756,0.97661674,2
0.9828956,0.98047453,3
0.9825194,0.9720834,4
0.98136544,0.9754055,5
0.9765345,0.9587017,6
0.973412,0.9612754,7
0.9683506,0.95726144,8
0.9728947,0.9491679,9
0.9774801,0.9453316,10
0.9747217,0.9466852,11
0.97578377,0.9467529,12
0.9760543,0.9561036,13
0.9761842,0.950574,14
0.97896034,0.9372299,15
0.9788558,0.9504606,16
0.9800019,0.93859124,17
0.97485745,0.9435279,18
0.9819041,0.944891,19
0.97563803,0.91108054,20
0.9704127,0.93860894,21
0.97210455,0.9147967,22
0.975062,0.9344601,23
0.9759762,0.9600498,24
0.9753399,0.905935,25
0.97997576,0.91432554,26
0.9801209,0.88037086,27
0.97853804,0.89698076,28
0.9823007,0.85593945,29
0.9888382,0.91139567,30
0.9890862,0.8631085,31
0.98797,0.8796022,32
0.99059314,0.9681557,33
0.9883424,0.900289,34
0.9889168,0.8777175,35
0.9873835,0.9106835,36
0.9890213,0.7976575,37
0.9936025,0.8278674,38
0.9955659,0.89522475,39
1.0,0.99891335,0
nan,0.99999994,1
nan,0.99999994,2
nan,0.9999994,3
nan,1.0,4
nan,0.9999997,5
nan,0.9999991,6
nan,0.99999994,7
1.0,0.99457663,0
0.9939435,0.99984163,1
0.9908096,0.99055755,2
0.99430966,0.9987671,3
0.9916824,0.9895091,4
0.99639034,0.9874342,5
0.985752,0.9948479,6
0.99806666,0.9977427,7
0.9987085,0.99849236,8
0.97879934,0.9982756,9
0.9962309,0.9879928,10
0.9996423,0.99586624,11
0.9991897,0.99865985,12
0.9956398,0.9938521,13
0.9891542,0.993358,14
0.9990259,0.9987628,15
0.97637755,0.99839246,16
0.99513227,0.9936374,17
0.9938426,0.99780035,18
0.987292,0.9945465,19
0.9841917,0.9963566,20
0.9936474,0.9751748,21
0.9866816,0.9999595,22
0.9986485,0.9907018,23
0.9977608,0.9862945,24
0.99783826,0.9923007,25
0.97921324,0.99866164,26
0.99671286,0.9881451,27
0.9917685,0.98584265,28
0.9629639,0.9991598,29
0.99573046,0.99338365,30
0.97889024,0.99122256,31
0.9950806,0.9953498,32
0.9821047,0.9867094,33
0.9790521,0.9912067,34
0.9990637,0.99771,35
0.97054493,0.9884619,36
0.9985218,0.98951155,37
0.99484396,0.97660863,38
0.9586664,0.9936593,39
