proba_0,proba_1,generation
0.9999999,0.9915463,0
0.9960072,0.99990684,1
0.9908739,0.96784586,2
0.98031676,0.9972782,3
0.98772967,0.9999985,4
0.99230397,0.98884696,5
0.9916022,0.9908988,6
0.99469894,0.98554623,7
0.98962265,0.9775552,8
0.996327,0.9811695,9
0.9881719,0.98103875,10
0.9891516,0.9915334,11
0.9987861,0.98960966,12
0.99931383,0.9745118,13
0.99183965,0.99717677,14
0.99573964,0.97749704,15
0.9918048,0.9793971,16
0.9960912,0.99164,17
0.9975423,0.99995965,18
0.9997696,0.99797183,19
0.99998397,0.991485,20
0.9989658,0.95936596,21
0.9970025,0.9417748,22
0.9906093,0.9783094,23
0.997831,0.96420354,24
0.99038094,0.99822444,24
0.9980245,0.9825105,25
0.99377763,0.9589174,26
0.99898434,0.999928,27
0.9921655,0.8854297,28
0.99557793,0.9638258,29
0.9978513,0.9912388,30
0.9994364,0.983914,31
0.99897575,0.99969643,32
0.9998743,0.95699936,32
0.99686074,0.92294014,33
0.99613714,0.9779251,34
0.99893415,0.99846625,35
0.9917147,0.9732924,36
0.99512136,0.92712605,37
0.9951512,0.99986434,37
0.99477774,0.9955083,38
0.9977001,0.90169066,39
