generation,label_bal,color_bal
0,0.648,0.458
0,0.655,0.458
1,0.699,0.418
2,0.717,0.457
0,1.0,1.0
1,1.0,1.0
0,0.615,0.463
1,0.651,0.435
2,0.651,0.469
3,0.651,0.435
4,0.657,0.452
5,0.636,0.437
6,0.634,0.48
7,0.621,0.471
8,0.638,0.457
9,0.617,0.49
10,0.648,0.453
11,0.623,0.461
12,0.635,0.471
13,0.653,0.446
14,0.643,0.451
15,0.635,0.462
16,0.611,0.489
17,0.69,0.43
18,0.677,0.499
19,0.694,0.464
20,0.698,0.482
21,0.716,0.47
22,0.716,0.447
23,0.733,0.45
24,0.699,0.5
25,0.698,0.485
26,0.697,0.485
27,0.732,0.46
28,0.703,0.441
29,0.662,0.486
30,0.667,0.463
31,0.663,0.438
32,0.621,0.474
33,0.66,0.444
34,0.63,0.479
35,0.634,0.475
36,0.629,0.476
37,0.654,0.459
38,0.689,0.454
39,0.662,0.451
40,0.648,0.463
0,0.645,0.448
1,0.638,0.432
2,0.629,0.449
3,0.556,0.415
4,0.544,0.432
5,0.57,0.415
6,0.519,0.473
7,0.552,0.454
8,0.565,0.442
9,0.571,0.441
10,0.595,0.428
11,0.577,0.447
12,0.576,0.442
13,0.571,0.449
14,0.588,0.436
15,0.558,0.455
16,0.563,0.453
17,0.595,0.42
18,0.541,0.475
19,0.561,0.453
20,0.551,0.451
21,0.579,0.44
22,0.572,0.444
23,0.561,0.45
24,0.534,0.475
25,0.549,0.469
26,0.553,0.46
27,0.558,0.454
28,0.578,0.439
29,0.543,0.468
30,0.558,0.452
31,0.572,0.434
32,0.551,0.465
33,0.576,0.437
34,0.559,0.45
35,0.546,0.464
36,0.547,0.461
37,0.562,0.449
0,0.58,0.45
1,0.57,0.43
2,0.66,0.43
3,0.63,0.38
4,0.62,0.47
5,0.63,0.43
6,0.7,0.37
7,0.67,0.38
0,0.52,0.49
1,0.5,0.45
2,0.49,0.41
3,0.6,0.38
4,0.44,0.46
5,0.52,0.43
6,0.56,0.37
7,0.52,0.37
8,0.45,0.46
9,0.5,0.46
10,0.54,0.35
11,0.55,0.37
12,0.49,0.38
13,0.47,0.44
14,0.53,0.44
15,0.45,0.48
16,0.49,0.48
17,0.5,0.43
18,0.53,0.4
19,0.46,0.5
20,0.38,0.52
21,0.52,0.36
22,0.51,0.42
23,0.43,0.48
24,0.53,0.44
25,0.41,0.5
26,0.59,0.36
27,0.48,0.5
28,0.55,0.41
29,0.49,0.43
30,0.46,0.48
31,0.56,0.42
32,0.51,0.44
33,0.47,0.41
34,0.42,0.5
35,0.54,0.37
36,0.5,0.41
37,0.45,0.47
38,0.55,0.38
39,0.49,0.45
40,0.48,0.48
