generation,label_bal,color_bal
0,0.427,0.521
1,0.464,0.498
2,0.399,0.521
3,0.426,0.497
4,0.354,0.543
5,0.371,0.53
6,0.435,0.527
7,0.454,0.514
8,0.446,0.542
9,0.453,0.513
10,0.51,0.49
11,0.486,0.53
12,0.516,0.52
13,0.501,0.54
14,0.5,0.498
15,0.502,0.521
16,0.519,0.513
17,0.515,0.475
18,0.493,0.529
19,0.518,0.526
20,0.508,0.5
21,0.538,0.525
22,0.524,0.528
23,0.52,0.479
24,0.501,0.498
25,0.457,0.526
26,0.418,0.529
27,0.451,0.495
28,0.465,0.517
29,0.48,0.542
30,0.446,0.505
31,0.477,0.549
32,0.533,0.52
33,0.529,0.532
34,0.484,0.509
35,0.488,0.511
36,0.448,0.528
37,0.486,0.512
38,0.495,0.525
39,0.482,0.541
40,0.544,0.523
