generation,label_bal,color_bal
0,0.47,0.485
1,0.496,0.521
2,0.516,0.507
3,0.529,0.502
4,0.511,0.518
5,0.477,0.51
6,0.543,0.505
7,0.452,0.538
8,0.562,0.482
9,0.507,0.508
10,0.502,0.52
11,0.54,0.518
12,0.511,0.491
13,0.481,0.541
14,0.491,0.537
15,0.517,0.529
16,0.515,0.526
17,0.522,0.516
18,0.495,0.528
19,0.494,0.525
20,0.49,0.511
21,0.489,0.486
22,0.472,0.531
23,0.484,0.526
24,0.51,0.499
25,0.491,0.504
26,0.523,0.515
27,0.529,0.501
28,0.534,0.49
29,0.503,0.526
30,0.528,0.539
31,0.477,0.537
32,0.497,0.533
33,0.513,0.467
34,0.508,0.531
35,0.518,0.497
36,0.503,0.498
37,0.508,0.519
38,0.515,0.524
39,0.501,0.514
