generation,label_bal,color_bal
0,0.624,0.492
1,0.686,0.464
2,0.654,0.474
3,0.684,0.496
4,0.642,0.515
5,0.635,0.499
6,0.635,0.494
7,0.599,0.5
8,0.663,0.513
9,0.649,0.509
10,0.625,0.529
11,0.642,0.497
12,0.635,0.482
13,0.655,0.467
14,0.665,0.491
15,0.674,0.514
16,0.657,0.509
17,0.639,0.544
18,0.681,0.485
19,0.639,0.522
20,0.653,0.493
21,0.659,0.524
22,0.662,0.515
23,0.651,0.49
24,0.655,0.498
25,0.682,0.49
26,0.666,0.516
27,0.637,0.467
28,0.666,0.48
29,0.666,0.472
30,0.654,0.473
31,0.626,0.484
32,0.65,0.516
33,0.623,0.497
34,0.602,0.523
35,0.637,0.5
36,0.65,0.497
37,0.632,0.535
38,0.613,0.522
39,0.637,0.493
