proba_0,proba_1,generation
0.9999944,nan,0
0.99999434,nan,1
0.9990217,0.996156,0
0.9972848,0.9985146,1
0.99863195,0.9977867,2
0.9995166,0.9989271,3
0.99840003,0.9980916,4
0.9975764,0.997496,5
0.99731565,0.9991036,6
0.9966073,0.9971768,7
0.99898297,0.9976181,8
0.9962185,0.9991011,9
0.9992662,0.9991075,10
0.9977957,0.9967615,11
0.9970479,0.9989088,12
0.99888736,0.9998476,13
0.99800783,0.9987301,14
0.9975268,0.9988056,15
0.9980464,0.998571,16
0.99861425,0.9984518,17
0.9983812,0.9983723,18
0.9979984,0.99784946,19
0.9989457,0.99852365,20
0.9974542,0.99668217,21
0.99651784,0.9966331,22
0.9935329,0.9979414,23
0.9977206,0.9982429,24
0.99909085,0.99878013,25
0.99777955,0.99793786,26
0.99855274,0.99836767,27
0.99618864,0.99995273,28
0.9980728,0.9977503,29
0.9979052,0.99874324,30
0.9977513,0.99658597,31
0.99842685,0.9949548,32
0.9997028,0.9970873,33
0.9965875,0.99765015,34
0.9986025,0.9984965,35
0.9984586,0.9973369,36
0.9986353,0.9992144,0
0.99895483,0.998155,1
0.99738264,0.99675095,2
0.9982143,0.9961838,3
0.99880505,0.99752355,4
0.99716896,0.9965243,0
0.99716896,0.9965242,0
0.9995203,0.99854714,1
0.9995203,0.99854714,1
0.9972004,0.9964717,2
0.9972004,0.9964717,2
0.9982073,0.9962827,3
0.9982073,0.9962827,3
0.9965955,0.9969288,4
0.9965955,0.9969288,4
0.9972815,0.9968113,5
0.9972815,0.9968113,5
0.9963502,0.99686366,6
0.9963502,0.99686366,6
0.9971218,0.9980155,7
0.9971218,0.9980155,7
0.9989087,0.9965976,8
0.9989087,0.9965976,8
0.99856496,0.9975448,9
0.99856496,0.9975448,9
0.99675477,0.9967906,10
0.99675477,0.9967906,10
0.99874884,0.9966875,11
0.99874884,0.9966875,11
0.99697936,0.99865997,12
0.99697936,0.99865997,12
0.99909484,0.99486303,13
0.99909484,0.99486303,13
0.9953718,0.9982056,14
0.9953718,0.9982056,14
0.9990183,0.99569315,15
0.9990183,0.99569315,15
0.9990996,0.9995129,16
0.9990996,0.9995129,16
0.99942464,0.9937306,17
0.99942464,0.9937306,17
0.99677104,0.9972593,18
0.99677104,0.9972593,18
0.99673223,0.9983926,19
0.99673223,0.9983926,19
0.9970861,0.99653697,20
0.9970861,0.99653697,20
0.9996501,0.997893,21
0.9996501,0.997893,21
0.9977438,0.9971361,22
0.9977438,0.9971361,22
0.9991816,0.9985179,23
0.9991816,0.9985179,23
0.9985793,0.9977657,24
0.9985793,0.9977657,24
0.99915344,0.9979523,25
0.99915344,0.9979523,25
0.99422884,0.9977194,26
0.99422884,0.9977194,26
0.99754846,0.99593955,27
