generation,label_bal,color_bal
0,0.38,0.54
1,0.56,0.58
2,0.6,0.57
3,0.69,0.62
4,0.74,0.57
5,0.84,0.57
6,0.92,0.55
7,0.94,0.51
8,1.0,0.64
9,0.97,0.51
10,0.99,0.54
11,0.98,0.47
12,0.99,0.53
13,1.0,0.51
14,0.99,0.53
15,1.0,0.57
16,1.0,0.56
17,0.99,0.53
18,1.0,0.69
19,1.0,0.64
20,1.0,0.52
21,1.0,0.55
22,1.0,0.63
23,1.0,0.64
24,1.0,0.58
25,1.0,0.66
26,1.0,0.54
27,1.0,0.63
28,1.0,0.57
29,1.0,0.55
30,1.0,0.62
31,1.0,0.61
32,1.0,0.62
33,1.0,0.52
34,1.0,0.67
35,1.0,0.61
36,1.0,0.58
37,1.0,0.67
38,1.0,0.66
39,1.0,0.62
