generation,epoch,gen_loss
0,0,71140.43680757182
0,10,5299.4391725722035
0,0,72304.89184749388
0,10,5371.908230583359
1,0,39847.632484193535
1,10,2756.4103377139363
2,0,26702.316181807764
2,10,2202.398898919812
3,0,24009.292287066397
3,10,1935.7733428880463
4,0,26204.49164251127
4,10,1750.6947355760046
5,0,23877.235568244767
5,10,1601.9878508700717
6,0,20329.161898661943
6,10,1481.3383604017038
7,0,18121.394527668475
7,10,1341.6740030228073
8,0,19920.92125957461
8,10,1253.4631738639403
9,0,18379.494627115488
9,10,1134.5392099394483
10,0,15768.9526582079
10,10,1012.8391662448427
11,0,17371.699964304134
11,10,924.2025173345813
12,0,17047.280468033696
12,10,866.8275309145305
13,0,16934.050474134227
13,10,803.9636227484145
14,0,15943.490110215465
14,10,770.0153463871962
15,0,15661.434495100473
15,10,732.0818191938704
16,0,12336.841664955493
16,10,719.3714450379164
17,0,15906.812611922658
17,10,704.7635742784421
18,0,17071.18078195437
18,10,699.7535860019675
19,0,16008.510690255387
19,10,678.9690560711625
20,0,13325.198074005053
20,10,672.2744825591668
21,0,14096.353404000802
21,10,669.2340337105077
22,0,14187.798435948005
22,10,657.7712193421455
23,0,14220.762817084353
23,10,653.3987789387224
24,0,13733.100131083816
24,10,636.8141948075049
25,0,14123.533561575967
25,10,630.723613711033
26,0,14485.45696066411
26,10,612.1751191155544
27,0,14310.471560004871
27,10,604.1221838766904
28,0,13727.1697593633
28,10,588.0991169153041
29,0,13674.565551757812
29,10,580.7236349017229
30,0,15747.10029493859
30,10,568.5408050611725
31,0,13883.166830571181
31,10,553.6084224635639
32,0,12181.644138625315
32,10,536.0750112370349
33,0,13064.86309068302
33,10,510.63292598957537
34,0,12129.925556061611
34,10,487.4252891633796
35,0,11069.930605564257
35,10,467.977573012373
36,0,12344.651257055604
36,10,443.49514651123644
37,0,10317.176280723515
37,10,408.5616922914836
38,0,11259.070285340102
38,10,392.82115430761957
39,0,11322.513737387062
39,10,312.79100256735654
0,0,73286.51150863386
0,10,5229.067243133022
0,20,5025.4734441855135
0,0,72616.09789501833
0,10,5335.272532568001
0,20,5144.95060599404
1,0,0.0247474028354742
1,10,0.07436585005038245
1,20,0.007261661727866096
2,0,0.021928258588759533
2,10,9.329957735662363e-06
2,20,0.006448345964602359
3,0,0.02434289897412455
3,10,2.8091103539076783e-05
3,20,7.1592945418311526e-06
4,0,0.01776805632325126
4,10,1.9098925363012303e-05
4,20,3.6979644705870744e-06
5,0,0.02234135786918553
5,10,0.3056117099597346
5,20,8.86640750485131e-06
6,0,0.0263511899182734
6,10,8.830662058826275e-06
6,20,8.0249119261594e-06
7,0,0.02286332150298891
7,10,8.617977705394855
7,20,0.0017755452795717957
8,0,0.023865209437211186
8,10,1.1221583797624068e-05
0,0,72615.84217412898
0,10,5345.270070866442
0,20,5161.168224829042
1,0,49133.26153728606
1,10,2856.9854375191017
1,20,2736.586533227002
2,0,28794.986976381035
2,10,2344.002013414005
2,20,2261.86660729294
3,0,33795.36871800504
3,10,2166.0218995334467
3,20,2079.933953096348
4,0,23734.22894719877
4,10,1958.9467821191167
4,20,1900.7898534201177
5,0,22646.603282825872
5,10,1808.6617258533581
5,20,1761.4552094475855
6,0,22616.45057196955
6,10,1700.8704538508557
6,20,1662.694103735292
7,0,22237.820032544125
7,10,1590.6872278040953
7,20,1557.9264524874886
8,0,24035.72207007373
8,10,1535.35892910013
8,20,1492.0093230081945
9,0,23114.78048594132
9,10,1466.9214293985904
9,20,1441.521797161522
0,0,72607.94676421149
0,10,5432.84463463669
0,20,5190.4996919888445
1,0,51028.23351662783
1,10,3001.6269668541795
1,20,2879.3676918981128
2,0,55323.97393127292
2,10,2496.532097030677
2,20,2424.3279441329846
3,0,40411.45014755883
3,10,2281.2621927051496
3,20,2215.706103635009
4,0,27974.644300241634
4,10,2063.7608451563456
4,20,2005.633363756399
5,0,20978.09529304038
5,10,1886.6113934878324
5,20,1821.417573886862
6,0,19899.109957594745
6,10,1721.4032161498128
6,20,1671.0573855822126
7,0,19136.22222527315
7,10,1596.1600467150251
7,20,1565.8687899340043
8,0,20602.903943497862
8,10,1519.2494702327513
8,20,1480.206300320427
9,0,20660.339958955723
9,10,1443.2271982206983
9,20,1421.902963055375
10,0,19049.32619455799
10,10,1398.4873455765778
10,20,1380.5804416497938
11,0,19609.480174468023
11,10,1341.1842972212141
11,20,1324.9846779373281
12,0,16209.784076121734
12,10,1284.0735275156633
12,20,1265.2491156617702
13,0,17656.808668663565
13,10,1231.8451793269599
13,20,1203.9158496810055
14,0,17518.529129438703
14,10,1174.523150082614
14,20,1146.7095075761194
15,0,14610.396422593692
15,10,1112.9555467078621
15,20,1096.4209800664253
16,0,15604.740915760143
16,10,1044.0790221720279
16,20,1032.8693129858937
17,0,15548.735803133119
17,10,994.490102007803
17,20,977.6733828220507
18,0,18598.28911114905
18,10,952.2385955288241
18,20,935.5669416879966
19,0,13237.896797758443
19,10,894.6705320773323
19,20,876.4715871647693
20,0,14261.346898757449
20,10,828.8731623791832
20,20,813.7039021909383
21,0,13818.572547968559
21,10,760.0546394478721
21,20,743.1611580324056
22,0,13812.60291392879
22,10,687.6959603083454
22,20,671.9095444061354
23,0,13254.1532565912
23,10,633.9474355982102
23,20,618.2911944027926
24,0,13780.812806518854
24,10,606.4219163367684
24,20,596.3966801650366
25,0,13190.268977008996
25,10,594.1129902510888
25,20,584.9962508894121
26,0,13281.716800605755
26,10,579.7636344182171
26,20,575.2164696131475
27,0,12628.523042935323
27,10,573.3375682877445
27,20,559.1822431419764
28,0,13509.294513879604
28,10,559.7797528479093
28,20,542.8338738700288
29,0,11084.660919114838
29,10,540.1269614072767
29,20,531.7395384399116
30,0,11992.577497934653
30,10,534.3605564555795
30,20,515.2281656801555
31,0,11487.189626978196
31,10,512.737228281632
31,20,503.0147965484843
32,0,12198.361982648705
32,10,491.96333018258616
32,20,483.37100383879795
33,0,11035.007676252817
33,10,478.23555817172695
33,20,465.1736775517172
34,0,11219.31351178083
34,10,462.8179054913136
34,20,451.2965639296254
35,0,10739.431085936307
35,10,456.4091796128849
35,20,446.8604824373949
36,0,10260.706682200536
36,10,415.4876420223917
36,20,407.50306668083357
37,0,11343.81574859246
37,10,387.2457149291097
37,20,379.37473220638657
38,0,11302.224473127817
38,10,383.29754795363596
38,20,371.82908455025597
39,0,10744.860585107781
39,10,372.26763908554113
39,20,369.8706424032272
