proba_0,proba_1,generation
0.99913096,0.9989443,0
0.99676365,0.9981406,1
0.98983413,0.99514616,2
0.9896669,0.9895095,3
0.9886007,0.9873787,4
0.98970675,0.9797608,5
0.98768306,0.97932297,6
0.9907755,0.97611004,7
0.98418707,0.9700817,8
0.9807142,0.9687592,9
0.9876135,0.9708183,10
0.9855429,0.968973,11
0.9800738,0.9759404,12
0.98261136,0.97025114,13
0.98508066,0.9605906,14
0.9867299,0.96593565,15
0.9864244,0.9709044,16
0.983548,0.9678758,17
0.98044443,0.95496744,18
0.97892624,0.9637218,19
0.9833603,0.9617957,20
0.9844649,0.95669544,21
0.97698075,0.96168095,22
0.98228693,0.94574827,23
0.97779566,0.9511912,24
0.9752002,0.94358706,25
0.9794836,0.9557609,26
0.9757377,0.9536206,27
0.9823671,0.94414425,28
0.9739936,0.9426036,29
0.97684324,0.9446516,30
0.97544575,0.94293886,31
0.98109883,0.93922246,32
0.9723217,0.9459506,33
0.97751296,0.9348006,34
0.97323895,0.93912125,35
0.97401595,0.93879765,36
0.9738202,0.9277905,37
0.97402185,0.9345178,38
0.9707019,0.927284,39
0.99788505,0.9961938,0
0.99999255,0.9995353,0
1.0,nan,1
1.0,nan,2
1.0,nan,3
1.0,nan,4
1.0,nan,5
1.0,nan,6
1.0,nan,7
0.9999052,0.99992293,0
0.99574286,0.9988451,1
0.9982411,0.99528927,2
0.999989,0.9971663,3
0.9904239,0.9969273,4
0.99525434,0.9970669,5
0.9936117,0.9999251,6
0.99357855,0.9803462,7
0.99521035,0.9918834,8
0.9954046,0.96847284,9
0.9999997,0.9982595,0
0.99027956,0.9932785,1
0.9891727,0.9850497,2
0.9986039,0.9955128,3
0.984702,0.9899232,4
0.9966867,0.97902423,5
0.9884348,0.9892383,6
0.9733275,0.9837696,7
0.99290097,0.990907,8
0.98850286,0.99857175,9
0.99336445,0.9866195,10
0.99221104,0.9771012,11
0.99094206,0.97802144,12
0.9886065,0.9777201,13
0.9987943,0.9712027,14
0.9963059,0.97189635,15
0.982988,0.9867627,16
0.9969673,0.98156536,17
0.99767923,0.9777512,18
0.99115455,0.98372257,19
0.99781114,0.9857084,20
0.99581283,0.9949895,21
0.9822562,0.9881044,22
0.99958605,0.95770925,23
0.9889191,0.9649197,24
0.99426967,0.9798085,25
0.9936839,0.9927394,26
0.99237716,0.9679703,27
0.9878907,0.98635304,28
0.98876166,0.97298086,29
0.99642986,0.97408175,30
0.99631315,0.9774066,31
0.9963418,0.97040313,32
0.9888383,0.9909611,33
0.9908496,0.97252846,34
0.99787486,0.94585747,35
0.9996287,0.976473,36
0.9812832,0.9634771,37
0.98651606,0.942896,38
0.9863492,0.93929213,39
