generation,label_bal,color_bal
0,0.652,0.501
1,0.643,0.491
2,0.665,0.5
3,0.66,0.494
4,0.671,0.498
5,0.645,0.473
6,0.595,0.489
7,0.642,0.493
8,0.639,0.481
9,0.616,0.48
10,0.59,0.485
11,0.642,0.486
12,0.593,0.502
13,0.628,0.479
14,0.614,0.484
15,0.618,0.494
16,0.606,0.519
17,0.648,0.487
18,0.637,0.506
19,0.606,0.503
20,0.673,0.478
21,0.649,0.516
22,0.602,0.496
23,0.603,0.482
24,0.633,0.501
25,0.584,0.525
26,0.605,0.495
27,0.598,0.521
28,0.573,0.493
29,0.584,0.531
30,0.585,0.494
31,0.583,0.529
32,0.543,0.474
33,0.549,0.472
34,0.554,0.469
35,0.541,0.498
36,0.491,0.51
37,0.478,0.519
38,0.483,0.492
39,0.472,0.529
40,0.468,0.508
