generation,label_bal,color_bal
0,0.641,0.52
1,0.698,0.48
2,0.714,0.498
3,0.759,0.504
4,0.799,0.531
5,0.821,0.496
6,0.844,0.491
7,0.913,0.489
8,0.923,0.498
9,0.938,0.521
10,0.951,0.517
11,0.956,0.477
12,0.967,0.485
13,0.988,0.484
14,0.984,0.486
15,0.991,0.467
16,0.995,0.48
17,0.986,0.5
18,0.991,0.488
19,0.991,0.497
20,0.987,0.484
21,0.991,0.484
22,0.994,0.483
23,0.992,0.478
24,0.994,0.488
25,0.994,0.475
26,0.999,0.478
27,0.995,0.521
28,0.992,0.487
29,0.998,0.49
30,0.996,0.459
31,0.998,0.494
32,0.999,0.474
33,1.0,0.447
34,1.0,0.45
35,1.0,0.471
36,1.0,0.514
37,1.0,0.488
38,1.0,0.49
39,1.0,0.485
