proba_0,proba_1,generation
0.9988429,0.9967324,0
0.99711293,0.99234265,1
0.99108946,0.99346536,2
0.9932905,0.9882621,3
0.9909619,0.9832736,4
0.99178135,0.98323584,5
0.99145013,0.9853068,6
0.9898545,0.97369903,7
0.9868103,0.9752508,8
0.9851104,0.971603,9
0.9874492,0.9805061,10
0.98553526,0.97750604,11
0.98225534,0.97828,12
0.9827755,0.97122055,13
0.984059,0.96965855,14
0.98296267,0.9729732,15
0.98343647,0.97366256,16
0.98084885,0.97083604,17
0.98584896,0.9724245,18
0.9784281,0.9790195,19
0.9841479,0.9728139,20
0.9786889,0.9679722,21
0.97718966,0.97279966,22
0.9816799,0.96098214,23
0.9839829,0.9663544,24
0.9749577,0.9651301,25
0.9778074,0.9780195,26
0.9754307,0.96546084,27
0.9745198,0.9617589,28
0.9767695,0.96816915,29
0.9735215,0.9622189,30
0.97054964,0.9619149,31
0.9670584,0.9598671,32
0.9732076,0.9650902,33
0.9731225,0.9658958,34
0.97376865,0.9699112,35
0.96318626,0.9544112,36
0.97584003,0.9656906,37
0.9646561,0.9542816,38
0.9687643,0.9599909,39
0.99799746,0.9983611,0
0.9920344,0.9949754,1
0.98775256,0.9883369,2
0.9890757,0.98956114,3
0.985317,0.984711,4
0.9791753,0.98339444,5
0.97799593,0.9865714,6
0.97199196,0.98488605,7
0.9709104,0.9855515,8
0.97256774,0.98446167,9
0.9681664,0.9732506,10
0.96676236,0.9839032,11
0.9636425,0.97688496,12
0.9740889,0.9755337,13
0.970334,0.9833801,14
0.9633113,0.9699538,15
0.9635403,0.977688,16
0.9592765,0.9750341,17
0.9623297,0.9765315,18
0.9653382,0.9777745,19
0.96233356,0.97061074,20
0.9539244,0.98083866,21
0.9622413,0.97614217,22
0.95410985,0.9729803,23
0.9609207,0.9730156,24
0.95689946,0.9778923,25
0.9577653,0.9754001,26
0.95095545,0.97565573,27
0.94658744,0.97489566,28
0.9428111,0.9680368,29
0.94349116,0.9708922,30
0.947557,0.97422516,31
0.93906814,0.9678477,32
0.94235337,0.9648934,33
0.9367613,0.9677063,34
0.9428432,0.9691245,35
0.93387955,0.9724887,36
0.93092465,0.96306497,37
0.9300868,0.96171886,38
0.92311317,0.95918053,39
1.0,0.9999997,0
1.0,nan,1
1.0,nan,2
1.0,nan,3
1.0,nan,4
1.0,nan,5
0.9999946,0.9999421,0
0.9994234,0.99178994,1
0.9956399,0.9953708,2
0.9999639,0.9992108,3
0.994543,0.99626994,4
0.99650174,0.99051833,5
0.98316437,0.995811,6
0.9933825,0.9802242,7
0.98776126,0.9904494,8
0.9925363,0.9988188,9
0.9858821,0.99858224,10
0.99870706,0.9950909,11
0.9957599,0.99806637,12
0.999453,0.9981806,13
0.99325544,0.9887227,14
0.9979523,0.9893583,15
0.98516613,0.9888752,16
0.9782397,0.98222965,17
0.9947436,0.99893355,18
0.9816881,0.98612577,19
0.98670465,0.991676,20
0.9842168,0.9868898,21
0.9909738,0.9985531,22
0.9852288,0.9776612,23
0.9811685,0.9991681,24
0.9857416,0.99290556,25
0.9948065,0.99828506,26
0.9964993,0.9971057,27
0.99873114,0.9892174,28
0.9749356,0.99164325,29
0.97935265,0.9936703,30
0.9947903,0.989613,31
0.9856826,0.99394065,32
0.989251,0.9858274,33
0.9816436,0.98831314,34
0.9856302,0.9854439,35
0.98346967,0.9912068,36
0.98332626,0.99153835,37
0.9736313,0.9915398,38
0.9470424,0.98946697,39
