generation,epoch,gen_loss
21,10,644.283721103062
21,11,643.6276346593731
21,12,642.0328852646509
21,13,638.7605611712542
21,14,642.4475746807667
21,15,636.9917793553733
21,16,640.7738807137263
21,17,641.4369456097666
21,18,636.5117584452361
21,19,633.5524218869384
22,0,14816.572635566692
22,1,763.0929471414655
22,2,679.352110921025
22,3,666.7330102897215
22,4,649.461735732398
22,5,641.6356719000706
22,6,645.1312431951023
22,7,640.2321772866844
22,8,636.8422330749064
22,9,634.2564201821325
22,10,637.6321555886117
22,11,632.0913952965025
22,12,633.0880331398514
22,13,630.4988391381895
22,14,627.2685682674492
22,15,628.5191348945599
22,16,627.075284402936
22,17,630.1257276465083
22,18,626.1751637353874
22,19,623.4889392059998
23,0,13784.060020390816
23,1,762.2904686962771
23,2,668.5280779626376
23,3,649.6639843033695
23,4,643.3988219170233
23,5,631.2122538596901
23,6,633.6317407286255
23,7,627.4632066945867
23,8,626.1970265582022
23,9,626.007128876404
23,10,629.1368969308718
23,11,618.4357235635697
23,12,617.4556805673614
23,13,618.1789573165781
23,14,618.9303518728989
23,15,615.7436845774755
23,16,615.8360171889326
23,17,611.8387158680662
23,18,615.6665734475283
23,19,613.4968412441262
24,0,13060.046671897682
24,1,744.6028342398571
24,2,660.0039260976181
24,3,636.9552809288566
24,4,630.483587362947
24,5,622.905397298575
24,6,625.8961589039101
24,7,614.0784230127312
24,8,616.74460771556
24,9,614.127497367579
24,10,614.6345908764231
24,11,610.0653541770133
24,12,610.0047859620931
24,13,613.3106737206792
24,14,606.750881801316
24,15,604.3782335202094
24,16,601.6694565752025
24,17,607.6422974229733
24,18,602.0822806136824
24,19,602.3777373297581
25,0,12002.091899396155
25,1,726.816474895897
25,2,645.8686196623338
25,3,621.8760737113673
25,4,618.5086414738214
25,5,607.7082840376204
25,6,608.11845416603
25,7,602.2484105490239
25,8,597.6445803467394
25,9,599.776599986629
25,10,601.1812038281728
25,11,596.0416473164827
25,12,595.701793269598
25,13,594.4085147176803
25,14,595.9825766267287
25,15,594.1141154468788
25,16,591.5326809684922
25,17,588.9975133769962
25,18,592.0702213203411
25,19,592.8309356017917
26,0,13509.398342589586
26,1,701.0132152305547
26,2,621.9511642642592
26,3,599.5802419797716
26,4,597.0611658819147
26,5,588.1418316754852
26,6,580.6050734391714
26,7,586.2623971505386
26,8,583.2690556533179
26,9,582.3895136826196
26,10,581.2399918759073
26,11,576.2125529170328
26,12,579.4731604988825
26,13,576.3509967682705
26,14,577.1371925559196
26,15,577.828034417262
26,16,572.267939709801
26,17,569.854936595068
26,18,573.2478686941282
26,19,569.932549287754
27,0,13786.038302172075
27,1,644.3098726529072
27,2,596.8518149975168
27,3,586.0487379899527
27,4,586.2310982030295
27,5,574.9971867120645
27,6,571.2655681432897
27,7,564.7849661307114
27,8,567.5012841259646
27,9,562.5020848952762
27,10,566.0630258872632
27,11,567.2114413011919
27,12,562.7990448818813
27,13,559.3098404191817
27,14,559.5578711027038
27,15,561.0615720865487
27,16,557.1698288299635
27,17,554.5601722325556
27,18,557.3981349357474
27,19,556.4598878146967
28,0,11763.385962600521
28,1,661.1625816886175
28,2,579.2089696012091
28,3,567.16617127211
28,4,558.6729731851219
28,5,553.8122690662486
28,6,553.967396929678
28,7,552.6345682680461
28,8,548.022581963201
28,9,546.6617730847198
28,10,547.4536700633453
28,11,542.2139555317848
28,12,550.3868745463402
28,13,541.6131162760018
28,14,543.0699667336014
28,15,539.6873975534602
28,16,539.8490994553695
28,17,539.6942155833349
28,18,538.7290118154511
28,19,541.57989412415
29,0,13187.345472713554
29,1,608.1948598847704
29,2,556.1167184694472
29,3,542.1849747263715
29,4,534.0429011487145
29,5,527.2851649799674
29,6,526.3553748095823
29,7,526.0228387137788
29,8,528.2561538808212
29,9,527.3482804799721
29,10,523.9771030118238
29,11,521.7210073307849
29,12,522.9635602209562
29,13,523.8105161335766
29,14,519.6805287106987
29,15,519.6234649434358
29,16,517.2450851776198
29,17,519.1030270452895
29,18,517.2678034626184
29,19,515.662695998959
30,0,10620.495207322547
30,1,597.4191939300313
30,2,535.7725203311239
30,3,522.5016109401264
30,4,512.4599752636002
30,5,510.5023038906107
30,6,505.449881854442
30,7,503.9934132769522
30,8,502.26562417923384
