generation,label_bal,color_bal
0,0.412,0.484
1,0.438,0.526
2,0.387,0.501
3,0.361,0.522
4,0.305,0.539
5,0.3,0.521
6,0.273,0.529
7,0.197,0.534
8,0.173,0.517
9,0.185,0.506
10,0.153,0.541
11,0.142,0.509
12,0.115,0.55
13,0.129,0.539
14,0.123,0.545
15,0.139,0.517
16,0.134,0.527
17,0.128,0.548
18,0.134,0.519
19,0.142,0.539
20,0.13,0.545
21,0.172,0.494
22,0.16,0.548
23,0.169,0.527
24,0.229,0.514
25,0.191,0.535
26,0.202,0.517
27,0.209,0.471
28,0.193,0.517
29,0.212,0.498
30,0.201,0.508
31,0.211,0.472
32,0.179,0.456
33,0.169,0.51
34,0.195,0.477
35,0.178,0.493
36,0.182,0.475
37,0.168,0.479
38,0.155,0.474
39,0.138,0.452
