generation,label_bal,color_bal
0,0.456,1.0
1,0.436,1.0
2,0.445,1.0
3,0.467,1.0
4,0.426,1.0
5,0.458,1.0
0,0.459,1.0
1,0.441,1.0
2,0.457,1.0
3,0.428,1.0
4,0.434,1.0
5,0.452,1.0
0,0.459,1.0
1,0.441,1.0
2,0.457,1.0
3,0.428,1.0
4,0.434,1.0
5,0.452,1.0
0,0.459,1.0
1,0.441,1.0
2,0.457,1.0
3,0.428,1.0
4,0.434,1.0
5,0.452,1.0
6,0.455,1.0
0,0.0,1.0
1,0.0,1.0
0,0.452,0.492
1,0.442,0.49
2,0.447,0.514
3,0.488,0.503
4,0.504,0.496
5,0.519,0.49
6,0.49,0.527
7,0.525,0.49
8,0.522,0.487
9,0.508,0.514
10,0.54,0.488
11,0.525,0.491
12,0.515,0.497
13,0.505,0.527
14,0.523,0.498
15,0.512,0.511
16,0.511,0.515
17,0.544,0.478
18,0.493,0.518
19,0.516,0.498
20,0.495,0.524
21,0.519,0.507
22,0.512,0.516
23,0.506,0.518
24,0.533,0.497
25,0.527,0.498
26,0.53,0.499
27,0.543,0.477
28,0.508,0.523
29,0.506,0.531
30,0.533,0.49
31,0.523,0.514
32,0.509,0.524
33,0.533,0.499
34,0.533,0.493
35,0.522,0.509
36,0.545,0.485
37,0.537,0.495
38,0.529,0.497
39,0.517,0.505
40,0.517,0.516
0,0.612,0.498
1,0.698,0.506
2,0.777,0.501
3,0.834,0.493
4,0.82,0.495
5,0.856,0.457
6,0.836,0.484
7,0.82,0.493
8,0.827,0.483
9,0.806,0.488
10,0.831,0.485
11,0.817,0.492
12,0.82,0.485
13,0.812,0.51
14,0.82,0.473
15,0.85,0.496
16,0.848,0.486
17,0.868,0.467
18,0.865,0.482
19,0.85,0.497
20,0.872,0.486
21,0.876,0.48
22,0.879,0.5
23,0.885,0.495
24,0.872,0.485
25,0.879,0.481
26,0.854,0.483
27,0.872,0.467
28,0.859,0.51
29,0.851,0.502
30,0.843,0.512
31,0.851,0.524
32,0.844,0.489
33,0.833,0.505
34,0.832,0.492
35,0.855,0.496
36,0.846,0.506
0,0.51,0.51
1,0.58,0.45
2,0.62,0.45
3,0.53,0.5
4,0.56,0.44
5,0.54,0.43
6,0.56,0.45
7,0.56,0.55
8,0.55,0.51
9,0.61,0.45
10,0.59,0.45
0,0.61,0.49
11,0.54,0.4
1,0.76,0.48
12,0.49,0.38
2,0.6,0.4
13,0.5,0.52
3,0.69,0.49
14,0.52,0.41
4,0.6,0.55
15,0.6,0.44
5,0.66,0.47
16,0.55,0.48
6,0.76,0.43
17,0.48,0.51
7,0.71,0.46
18,0.55,0.49
8,0.56,0.52
19,0.43,0.47
9,0.59,0.42
20,0.48,0.47
10,0.58,0.45
21,0.51,0.45
11,0.51,0.54
22,0.68,0.31
12,0.55,0.53
23,0.42,0.56
13,0.57,0.44
24,0.38,0.52
14,0.61,0.5
25,0.46,0.53
15,0.59,0.46
26,0.46,0.55
16,0.52,0.44
27,0.46,0.45
28,0.55,0.34
17,0.54,0.49
29,0.52,0.51
18,0.53,0.5
30,0.54,0.48
19,0.53,0.51
31,0.49,0.51
20,0.47,0.46
32,0.58,0.5
21,0.61,0.41
33,0.5,0.53
22,0.55,0.52
34,0.62,0.47
23,0.56,0.47
35,0.61,0.46
24,0.61,0.37
36,0.52,0.47
25,0.52,0.58
37,0.59,0.49
26,0.54,0.5
38,0.58,0.44
27,0.61,0.44
39,0.47,0.5
28,0.56,0.49
40,0.58,0.44
29,0.5,0.53
30,0.55,0.49
31,0.54,0.49
32,0.46,0.53
33,0.51,0.52
34,0.56,0.47
35,0.56,0.4
36,0.58,0.48
37,0.58,0.41
38,0.62,0.42
39,0.59,0.44
40,0.51,0.56
0,0.55,0.49
0,0.5,0.47
1,0.62,0.42
2,0.5,0.48
3,0.42,0.5
4,0.48,0.49
5,0.44,0.43
6,0.48,0.47
7,0.53,0.46
0,0.51,0.41
1,0.7,0.3
2,0.63,0.42
3,0.63,0.42
4,0.7,0.43
5,0.75,0.43
6,0.58,0.42
7,0.62,0.44
8,0.74,0.35
9,0.58,0.39
10,0.54,0.38
11,0.66,0.41
12,0.68,0.42
13,0.68,0.32
14,0.6,0.47
15,0.71,0.35
16,0.61,0.41
17,0.62,0.36
18,0.68,0.33
19,0.69,0.38
20,0.71,0.34
21,0.58,0.45
22,0.58,0.42
23,0.55,0.42
24,0.67,0.37
25,0.62,0.49
26,0.67,0.41
27,0.65,0.35
28,0.7,0.34
29,0.74,0.37
30,0.68,0.41
31,0.72,0.35
32,0.58,0.44
33,0.63,0.48
34,0.65,0.4
35,0.68,0.29
36,0.63,0.43
37,0.66,0.38
38,0.61,0.37
39,0.61,0.39
40,0.56,0.48
