generation,label_bal,color_bal
0,0.448,0.507
1,0.492,0.481
2,0.48,0.509
3,0.493,0.517
4,0.488,0.508
5,0.489,0.488
6,0.526,0.513
7,0.534,0.489
8,0.615,0.494
9,0.625,0.503
10,0.641,0.528
11,0.661,0.499
12,0.73,0.487
13,0.744,0.509
14,0.817,0.513
15,0.835,0.494
16,0.87,0.501
17,0.893,0.477
18,0.908,0.504
19,0.885,0.496
20,0.897,0.525
21,0.911,0.517
22,0.886,0.502
23,0.907,0.497
24,0.892,0.496
25,0.888,0.491
26,0.907,0.492
27,0.889,0.46
28,0.877,0.493
29,0.844,0.479
0,0.442,0.513
1,0.491,0.492
2,0.488,0.508
3,0.489,0.512
4,0.497,0.544
5,0.503,0.498
6,0.516,0.479
7,0.521,0.475
8,0.594,0.507
9,0.608,0.49
10,0.656,0.515
11,0.717,0.507
12,0.731,0.45
13,0.749,0.513
14,0.808,0.51
15,0.842,0.505
16,0.855,0.517
17,0.848,0.467
18,0.902,0.482
19,0.894,0.53
20,0.899,0.527
21,0.912,0.513
22,0.897,0.494
23,0.886,0.502
24,0.881,0.477
25,0.885,0.469
26,0.885,0.476
27,0.889,0.483
28,0.873,0.472
29,0.888,0.508
0,0.442,0.513
1,0.491,0.492
2,0.488,0.508
3,0.489,0.512
4,0.497,0.544
5,0.503,0.498
6,0.516,0.479
7,0.521,0.475
8,0.594,0.507
9,0.608,0.49
10,0.656,0.515
11,0.717,0.507
12,0.731,0.45
13,0.749,0.513
14,0.808,0.51
15,0.842,0.505
16,0.855,0.517
17,0.848,0.467
18,0.902,0.482
19,0.894,0.53
20,0.899,0.527
21,0.912,0.513
22,0.897,0.494
23,0.886,0.502
24,0.881,0.477
25,0.885,0.469
26,0.885,0.476
27,0.889,0.483
28,0.873,0.472
29,0.888,0.508
0,0.442,0.513
1,0.491,0.492
2,0.488,0.508
3,0.489,0.512
4,0.497,0.544
5,0.503,0.498
6,0.516,0.479
7,0.521,0.475
8,0.594,0.507
9,0.608,0.49
10,0.656,0.515
11,0.717,0.507
12,0.731,0.45
13,0.749,0.513
14,0.808,0.51
15,0.842,0.505
16,0.855,0.517
17,0.848,0.467
18,0.902,0.482
19,0.894,0.53
20,0.899,0.527
21,0.912,0.513
22,0.897,0.494
23,0.886,0.502
24,0.881,0.477
25,0.885,0.469
26,0.885,0.476
27,0.889,0.483
28,0.873,0.472
29,0.888,0.508
0,0.442,0.513
1,0.491,0.492
2,0.488,0.508
3,0.489,0.512
4,0.497,0.544
5,0.503,0.498
6,0.516,0.479
7,0.521,0.475
8,0.594,0.507
9,0.608,0.49
10,0.656,0.515
11,0.717,0.507
12,0.731,0.45
13,0.749,0.513
14,0.808,0.51
15,0.842,0.505
16,0.855,0.517
17,0.848,0.467
18,0.902,0.482
19,0.894,0.53
20,0.899,0.527
21,0.912,0.513
22,0.897,0.494
23,0.886,0.502
24,0.881,0.477
25,0.885,0.469
26,0.885,0.476
27,0.889,0.483
28,0.873,0.472
29,0.888,0.508
0,0.442,0.513
1,0.491,0.492
2,0.488,0.508
3,0.489,0.512
4,0.497,0.544
5,0.503,0.498
6,0.516,0.479
7,0.521,0.475
8,0.594,0.507
9,0.608,0.49
10,0.656,0.515
11,0.717,0.507
12,0.731,0.45
13,0.749,0.513
14,0.808,0.51
15,0.842,0.505
16,0.855,0.517
17,0.848,0.467
18,0.902,0.482
19,0.894,0.53
20,0.899,0.527
21,0.912,0.513
22,0.897,0.494
23,0.886,0.502
24,0.881,0.477
25,0.885,0.469
26,0.885,0.476
27,0.889,0.483
28,0.873,0.472
29,0.888,0.508
0,0.442,0.513
1,0.491,0.492
2,0.488,0.508
3,0.489,0.512
4,0.497,0.544
5,0.503,0.498
6,0.516,0.479
7,0.521,0.475
8,0.594,0.507
9,0.608,0.49
10,0.656,0.515
11,0.717,0.507
12,0.731,0.45
13,0.749,0.513
14,0.808,0.51
15,0.842,0.505
16,0.855,0.517
17,0.848,0.467
18,0.902,0.482
19,0.894,0.53
20,0.899,0.527
21,0.912,0.513
22,0.897,0.494
23,0.886,0.502
24,0.881,0.477
25,0.885,0.469
26,0.885,0.476
27,0.889,0.483
28,0.873,0.472
29,0.888,0.508
30,0.897,0.505
31,0.879,0.501
32,0.875,0.51
33,0.883,0.481
34,0.876,0.482
35,0.884,0.501
36,0.888,0.495
37,0.885,0.526
38,0.908,0.476
39,0.905,0.504
0,0.441,0.507
1,0.496,0.471
2,0.528,0.5
3,0.552,0.503
4,0.608,0.503
5,0.59,0.53
6,0.63,0.502
7,0.651,0.5
8,0.664,0.491
9,0.692,0.511
10,0.675,0.492
11,0.678,0.491
12,0.732,0.503
13,0.762,0.495
14,0.819,0.511
15,0.841,0.499
16,0.88,0.514
17,0.886,0.48
18,0.884,0.472
19,0.909,0.484
20,0.888,0.468
21,0.912,0.499
22,0.904,0.482
23,0.908,0.515
24,0.926,0.491
25,0.933,0.512
26,0.941,0.49
27,0.912,0.475
28,0.923,0.488
29,0.942,0.497
30,0.947,0.512
31,0.952,0.485
32,0.948,0.507
33,0.949,0.492
34,0.962,0.5
35,0.961,0.523
36,0.952,0.5
37,0.97,0.483
38,0.963,0.5
39,0.963,0.484
