generation,label_bal,color_bal
0,0.577,0.527
1,0.641,0.526
2,0.647,0.513
3,0.724,0.5
4,0.752,0.5
5,0.767,0.521
6,0.806,0.53
7,0.853,0.487
8,0.868,0.508
9,0.905,0.511
10,0.929,0.502
11,0.941,0.502
12,0.963,0.505
13,0.984,0.516
14,0.981,0.476
15,0.987,0.526
16,0.993,0.478
17,0.994,0.499
18,0.999,0.488
19,0.999,0.505
20,0.998,0.496
21,1.0,0.427
22,0.994,0.484
23,0.995,0.478
24,0.994,0.462
25,0.997,0.451
26,1.0,0.46
27,1.0,0.466
28,1.0,0.486
29,1.0,0.462
30,1.0,0.49
31,1.0,0.481
32,1.0,0.498
33,1.0,0.472
34,1.0,0.491
35,1.0,0.477
36,1.0,0.487
37,1.0,0.485
38,1.0,0.475
39,1.0,0.498
