generation,label_bal,color_bal
0,0.489,0.487
1,0.516,0.533
2,0.505,0.503
3,0.503,0.523
4,0.503,0.492
5,0.53,0.511
6,0.52,0.525
7,0.527,0.531
8,0.56,0.513
9,0.533,0.538
10,0.516,0.514
11,0.507,0.508
12,0.512,0.534
13,0.531,0.494
14,0.506,0.533
15,0.517,0.495
16,0.507,0.533
17,0.501,0.53
18,0.491,0.513
19,0.516,0.531
20,0.484,0.514
21,0.531,0.507
22,0.51,0.537
23,0.53,0.509
24,0.465,0.511
25,0.52,0.498
26,0.469,0.533
27,0.528,0.502
28,0.526,0.498
29,0.495,0.507
30,0.5,0.513
31,0.501,0.521
32,0.501,0.539
33,0.49,0.524
34,0.525,0.531
35,0.49,0.523
36,0.517,0.55
37,0.501,0.54
38,0.483,0.521
39,0.49,0.534
