generation,label_bal,color_bal
0,0.542,0.539
1,0.53,0.51
2,0.577,0.491
3,0.53,0.49
4,0.557,0.473
5,0.534,0.497
6,0.528,0.5
7,0.551,0.527
8,0.55,0.505
9,0.564,0.504
10,0.564,0.513
11,0.585,0.509
12,0.518,0.519
13,0.566,0.52
14,0.54,0.485
15,0.55,0.522
16,0.555,0.514
17,0.571,0.493
18,0.594,0.514
19,0.556,0.526
20,0.537,0.505
21,0.586,0.492
22,0.58,0.517
23,0.572,0.476
24,0.561,0.514
25,0.559,0.513
26,0.537,0.521
27,0.57,0.506
28,0.565,0.485
29,0.537,0.487
30,0.563,0.533
31,0.538,0.496
32,0.575,0.524
33,0.594,0.482
34,0.55,0.497
35,0.561,0.508
36,0.532,0.481
37,0.552,0.499
38,0.525,0.49
39,0.592,0.515
