generation,label_bal,color_bal
0,0.627,0.521
1,0.662,0.476
2,0.72,0.473
3,0.714,0.498
4,0.771,0.504
5,0.787,0.495
6,0.826,0.472
7,0.858,0.471
8,0.88,0.473
9,0.928,0.474
10,0.937,0.482
11,0.951,0.485
12,0.973,0.462
13,0.987,0.494
14,0.993,0.449
15,0.987,0.503
16,0.985,0.489
17,0.986,0.487
18,0.988,0.484
19,0.985,0.48
20,0.984,0.505
21,0.987,0.504
22,0.982,0.48
23,0.98,0.522
24,0.977,0.475
25,0.982,0.512
26,0.996,0.493
27,0.992,0.486
28,0.994,0.505
29,0.997,0.502
30,0.989,0.491
31,0.996,0.482
32,0.995,0.485
33,0.993,0.475
34,0.997,0.466
35,0.997,0.477
36,0.996,0.476
37,0.998,0.505
38,0.997,0.465
39,0.996,0.454
