generation,label_bal,color_bal
0,0.35,0.39
0,0.26,0.3
0,0.26,0.3
1,0.27,0.37
2,0.37,0.39
3,0.41,0.26
4,0.44,0.39
5,0.54,0.29
6,0.38,0.33
7,0.37,0.33
8,0.38,0.43
9,0.45,0.32
10,0.38,0.25
11,0.47,0.4
