generation,label_bal,color_bal
0,0.637,0.521
1,0.681,0.479
2,0.706,0.501
3,0.788,0.491
4,0.797,0.477
5,0.827,0.447
6,0.847,0.48
7,0.899,0.451
8,0.931,0.466
9,0.936,0.487
10,0.947,0.485
11,0.968,0.462
12,0.984,0.466
13,0.994,0.448
14,0.993,0.465
15,0.999,0.461
16,0.999,0.463
17,0.996,0.495
18,0.997,0.49
19,0.997,0.449
20,0.997,0.476
21,1.0,0.483
22,0.999,0.485
23,1.0,0.481
24,0.998,0.501
25,1.0,0.506
26,1.0,0.438
27,0.999,0.53
28,0.999,0.484
29,0.999,0.496
30,1.0,0.508
31,1.0,0.498
32,1.0,0.485
33,1.0,0.491
34,0.999,0.468
35,1.0,0.457
36,1.0,0.457
37,1.0,0.471
38,1.0,0.476
39,1.0,0.437
