generation,label_bal,color_bal
0,0.54,0.48
1,0.6,0.48
2,0.7,0.45
3,0.69,0.59
4,0.67,0.65
5,0.8,0.45
6,0.84,0.46
7,0.89,0.48
8,0.9,0.57
9,0.92,0.56
10,0.97,0.57
11,0.94,0.5
12,0.97,0.55
13,1.0,0.5
14,0.99,0.48
15,1.0,0.55
16,1.0,0.5
17,1.0,0.39
18,1.0,0.42
19,0.99,0.42
20,1.0,0.49
21,1.0,0.39
22,1.0,0.46
23,1.0,0.52
24,1.0,0.52
25,0.99,0.43
26,1.0,0.4
27,1.0,0.54
28,1.0,0.5
29,1.0,0.45
30,1.0,0.55
31,1.0,0.47
32,1.0,0.49
33,1.0,0.57
34,1.0,0.5
35,1.0,0.49
36,1.0,0.54
37,1.0,0.5
38,1.0,0.55
39,1.0,0.44
