proba_0,proba_1,generation
0.99772733,0.99792594,0
0.9954778,0.9879298,1
0.9866567,0.98756427,2
0.98573464,0.9787904,3
0.98739284,0.98045933,4
0.98724085,0.97158325,5
0.9850012,0.96276844,6
0.9902909,0.9689683,7
0.9850212,0.9707306,8
0.98749536,0.96534634,9
0.98739016,0.9620991,10
0.98704684,0.95137405,11
0.9847352,0.9504694,12
0.98875296,0.93806255,13
0.98622936,0.9415362,14
0.98588127,0.9509194,15
0.9878922,0.9278638,16
0.9915083,0.9562689,17
0.99010265,0.96366453,18
0.99133223,0.9391328,19
0.99287784,0.9629037,20
0.9928234,0.9621348,21
0.9937645,0.9543439,22
0.99210525,0.9418126,23
0.9940767,0.93106914,24
0.9927633,0.929455,25
0.99440485,0.9172033,26
0.99511856,0.9291773,27
0.99583125,0.90399987,28
0.99493706,0.9149398,29
0.99551857,0.8862464,30
0.9969635,0.9445161,31
0.996157,0.9522345,32
0.9969629,0.92642164,33
0.9984451,0.91558427,34
0.99895024,0.8431128,35
0.99850667,0.8895014,36
0.9990269,0.5279857,37
0.99927586,nan,38
0.9995675,nan,39
0.9966022,0.99862957,0
0.99682987,0.99556124,1
0.99020505,0.98960114,2
0.98733187,0.99216104,3
0.9874971,0.99073863,4
0.9845073,0.9929577,5
0.97744983,0.992552,6
0.97908276,0.9920425,7
0.97103745,0.9882962,8
0.97395575,0.98847026,9
0.96533865,0.99011374,10
0.9662042,0.9919368,11
0.9778793,0.99121946,12
0.9706574,0.99433595,13
0.9594819,0.9939078,14
0.96231323,0.9903164,15
0.97028285,0.9950547,16
0.94475716,0.99043137,17
0.9725362,0.99535483,18
0.95377064,0.9958718,19
0.9442649,0.99061984,20
0.9512114,0.9929918,21
0.9118477,0.99569535,22
0.941455,0.9939704,23
0.94491595,0.9928969,24
0.918069,0.99322224,25
0.9548515,0.9940108,26
0.9326763,0.992126,27
0.9073112,0.9972486,28
0.93815064,0.99636906,29
0.94754,0.9948157,30
0.915509,0.9957948,31
0.9070454,0.9943323,32
0.92806584,0.9958266,33
0.9209306,0.9957497,34
0.9304219,0.99537694,35
0.86418134,0.99612266,36
0.9557424,0.9947736,37
0.8525447,0.99533945,38
0.82209903,0.99683005,39
0.99995124,0.98953223,0
nan,1.0,1
nan,1.0,2
nan,1.0,3
nan,1.0,4
nan,1.0,5
0.99868566,0.99553925,0
0.99989015,0.99992007,1
0.992063,0.999787,2
0.99181753,0.98460305,3
0.99332047,0.98649025,4
0.99965256,0.97481364,5
0.9999882,0.97823495,6
0.99214095,0.9485761,7
0.999919,0.9996026,8
0.9932863,0.96585053,9
0.98909974,0.9997767,10
0.99391675,0.94800884,11
0.988818,0.9984097,12
0.99842376,0.9401103,13
0.9964711,0.9995623,14
0.99999577,0.9999797,15
0.9999996,0.97381824,16
0.9993401,0.99738544,17
0.99939764,0.99988806,18
0.9999339,0.96269536,19
0.99281734,0.9742015,20
0.9999962,0.9560049,21
0.999994,0.9807027,22
0.99382097,0.9998613,23
0.999279,0.9954851,24
0.99996203,0.9860134,25
0.9999988,0.9999998,26
0.99976087,0.9999988,27
0.99983996,0.978868,28
0.99997705,0.99894303,29
0.9999532,0.86690867,30
0.99999726,0.9200858,31
0.99999535,0.97338545,32
0.99984133,0.9999946,33
0.99996895,0.98794895,34
0.9999458,nan,35
1.0,nan,36
0.99999875,0.7053884,37
1.0,0.93945897,38
1.0,nan,39
