generation,label_bal,color_bal
0,0.724,0.464
1,0.741,0.497
2,0.8,0.517
3,0.794,0.538
4,0.838,0.524
5,0.822,0.525
6,0.805,0.58
7,0.839,0.59
8,0.852,0.623
9,0.853,0.641
10,0.867,0.615
11,0.881,0.633
12,0.924,0.613
13,0.914,0.644
14,0.939,0.628
15,0.94,0.645
16,0.915,0.661
17,0.928,0.681
18,0.917,0.632
19,0.913,0.688
20,0.925,0.685
21,0.93,0.676
22,0.887,0.704
23,0.888,0.7
24,0.794,0.699
25,0.804,0.705
26,0.86,0.664
27,0.795,0.669
28,0.817,0.686
29,0.707,0.706
30,0.77,0.709
31,0.786,0.673
32,0.714,0.696
33,0.656,0.672
34,0.634,0.697
35,0.565,0.688
36,0.486,0.701
37,0.658,0.712
38,0.64,0.759
39,0.652,0.739
0,0.59,0.43
0,0.57,0.35
0,0.53,0.47
1,1.0,0.0
2,1.0,0.0
3,1.0,0.0
4,1.0,0.0
5,1.0,0.0
6,1.0,0.0
7,1.0,0.0
0,0.6,0.47
1,0.63,0.45
2,0.64,0.49
3,0.64,0.53
4,0.73,0.43
5,0.76,0.51
6,0.75,0.41
7,0.74,0.4
8,0.79,0.42
9,0.76,0.46
10,0.85,0.32
11,0.73,0.41
12,0.86,0.32
13,0.79,0.35
14,0.84,0.41
15,0.83,0.32
16,0.78,0.33
17,0.71,0.4
18,0.85,0.32
19,0.8,0.39
20,0.74,0.36
21,0.82,0.37
22,0.76,0.37
23,0.81,0.35
24,0.78,0.33
25,0.78,0.28
26,0.77,0.34
27,0.72,0.38
28,0.74,0.35
29,0.81,0.28
30,0.78,0.26
31,0.77,0.38
32,0.76,0.32
33,0.76,0.34
34,0.8,0.34
35,0.79,0.26
36,0.76,0.3
37,0.72,0.4
38,0.76,0.32
39,0.76,0.33
