generation,label_bal,color_bal
0,0.639,0.492
1,0.664,0.482
2,0.733,0.483
3,0.749,0.487
4,0.754,0.513
5,0.778,0.524
6,0.806,0.525
7,0.831,0.538
8,0.886,0.491
9,0.915,0.519
10,0.933,0.533
11,0.951,0.495
12,0.96,0.547
13,0.971,0.543
14,0.982,0.509
15,0.981,0.524
16,0.984,0.539
17,0.997,0.504
18,0.996,0.51
19,0.996,0.512
20,0.997,0.524
21,0.997,0.531
22,0.999,0.533
23,1.0,0.526
24,0.999,0.532
25,1.0,0.533
26,0.996,0.532
27,0.999,0.514
28,0.999,0.503
29,0.999,0.535
30,1.0,0.541
31,1.0,0.535
32,1.0,0.527
33,1.0,0.534
34,1.0,0.526
35,1.0,0.493
36,1.0,0.501
37,1.0,0.508
38,1.0,0.503
39,1.0,0.543
