proba_0,proba_1,generation
0.9962688,0.9965695,0
0.997091,0.99799335,1
0.9958265,0.9967395,2
0.9961952,0.9982337,3
0.9981727,0.9987014,4
0.9940147,0.9973771,5
0.99740773,0.9982829,6
0.99799776,0.9973978,7
0.9951597,0.99698234,8
0.99670184,0.99520004,9
0.99911344,0.9956051,10
0.99698836,0.9969584,11
0.9959947,0.9963126,12
0.9974414,0.99758273,13
0.99580175,0.9972144,14
0.99533135,0.9952717,15
0.99664795,0.9944819,16
0.99624556,0.99694,17
0.996608,0.99667287,18
0.9968443,0.9966595,19
0.99729294,0.9980672,20
0.9961528,0.9966816,21
0.9951061,0.99618256,22
0.99768335,0.9955841,23
0.9969215,0.99512076,24
0.99726933,0.99807936,25
0.9954258,0.99660814,26
0.99507,0.9974774,27
0.99732155,0.99713665,28
0.996599,0.99679446,29
0.9972267,0.99749875,30
0.9970246,0.99690974,31
0.9972002,0.99700755,32
0.99579716,0.99423325,33
0.9953531,0.99606663,34
0.99806637,0.996003,35
0.99564815,0.99722487,36
0.9987797,0.9960512,37
0.9973713,0.99679136,38
0.9962322,0.9964751,39
0.9950934,0.99654025,40
