generation,label_bal,color_bal
0,0.487,0.486
1,0.486,0.487
2,0.516,0.509
3,0.493,0.507
4,0.489,0.51
5,0.487,0.542
6,0.475,0.49
7,0.516,0.503
8,0.525,0.511
9,0.506,0.505
10,0.499,0.51
11,0.506,0.497
12,0.501,0.53
13,0.503,0.511
14,0.498,0.524
15,0.46,0.532
16,0.484,0.508
17,0.481,0.509
18,0.475,0.526
19,0.506,0.508
20,0.54,0.537
21,0.558,0.508
22,0.561,0.485
23,0.547,0.498
24,0.58,0.519
25,0.531,0.519
26,0.577,0.501
27,0.555,0.512
28,0.537,0.507
29,0.523,0.505
30,0.536,0.525
31,0.512,0.5
32,0.49,0.513
33,0.442,0.52
34,0.507,0.495
35,0.523,0.536
36,0.529,0.538
37,0.493,0.509
38,0.5,0.509
39,0.467,0.506
40,0.503,0.498
