generation,epoch,gen_loss
0,0,76461.41074418048
0,10,27226.22768355389
0,20,26281.76668626435
1,0,76033.94744499362
1,10,31986.38079958546
1,20,31441.2091537787
2,0,78687.3063018176
2,10,33700.048549107145
2,20,33247.44151586416
3,0,74814.62705277423
3,10,35311.937998246176
3,20,34991.36312181123
4,0,78358.6106505102
4,10,36172.63069993623
4,20,35954.5185546875
5,0,71369.88865194515
5,10,37284.0399992028
5,20,37105.23294005102
6,0,72191.10514987246
6,10,38430.00059789541
6,20,38333.53627232143
7,0,75531.5045838648
7,10,39117.83290816326
7,20,39064.48325892857
8,0,72386.24718989158
8,10,40075.27622767857
8,20,39989.26116071428
9,0,71209.54836973852
9,10,40481.92715640944
9,20,40451.291513871176
10,0,72999.302734375
10,10,41463.37103396046
10,20,41457.24471859056
11,0,70247.1735291773
11,10,41738.40467554209
11,20,41642.35674426021
12,0,76598.87633529975
12,10,42087.29259008291
12,20,42052.257892219386
13,0,67800.20802774235
13,10,42762.50986527424
13,20,42713.772441007655
14,0,68750.82035235969
14,10,43317.91934390944
14,20,43296.4820830676
15,0,68345.61164700254
15,10,43597.789760044645
15,20,43533.568279655614
16,0,71838.5319674745
16,10,43206.19537228954
16,20,42995.240712691324
17,0,66875.86750637754
17,10,43496.444096779334
17,20,43491.37852758291
18,0,71350.38490513393
18,10,43383.26692044005
18,20,43397.71611926021
19,0,68158.77620774873
19,10,43776.46251195791
19,20,43723.8378507653
20,0,68669.01273517219
20,10,43808.160654496176
20,20,43798.149394132655
21,0,72338.355209662
21,10,43735.79378587373
21,20,43754.51203762755
22,0,68190.65856186225
22,10,43479.78876355229
22,20,43452.0618622449
23,0,68620.70073341837
23,10,44060.39837771046
23,20,44070.60459183674
24,0,72320.92263233419
24,10,43537.149194834186
24,20,43502.71807238521
25,0,68419.31433354592
25,10,44064.34504544005
25,20,44047.9463289222
26,0,71065.5032286352
26,10,44650.36676897322
26,20,44679.995396205355
27,0,73287.75179368623
27,10,44483.832768654334
