proba_0,proba_1,generation
0.9973909,0.9958414,0
0.9942559,0.9883799,1
0.98944193,0.9899553,2
0.98338974,0.99166864,3
0.9787712,0.98548484,4
0.9844153,0.98350006,5
0.9859376,0.9818892,6
0.97938603,0.985375,7
0.97771597,0.98093295,8
0.97645706,0.97808903,9
0.98005784,0.9726191,10
0.97228,0.97510606,11
0.9814792,0.97695833,12
0.9761061,0.9774065,13
0.9728132,0.97991776,14
0.973307,0.97889847,15
0.977793,0.9728923,16
0.9710214,0.9775441,17
0.97646624,0.97581476,18
0.96721303,0.9720419,19
0.97149587,0.9690554,20
0.9749738,0.96811795,21
0.98203653,0.97334486,22
0.9823345,0.9637691,23
0.96627986,0.96471053,24
0.9746348,0.97348446,25
0.9824727,0.97222936,26
0.97103745,0.9674731,27
0.9693122,0.96649456,28
0.9926512,0.996323,0
0.99162525,0.991626,1
0.9908995,0.99011743,2
0.9824653,0.98613083,3
0.98459893,0.9806806,4
0.98486555,0.98543006,5
0.98308396,0.9806178,6
0.98827606,0.983683,7
0.97616976,0.980061,8
0.9747866,0.9771074,9
0.97826946,0.9757289,10
0.97447366,0.97411484,11
0.9741641,0.9762434,12
0.973649,0.9801009,13
0.9757612,0.97886944,14
0.971373,0.9772103,15
0.9697175,0.97550756,16
0.97358024,0.9697136,17
0.9761556,0.9789309,18
0.97400177,0.96511567,19
0.9712513,0.9709603,20
0.9738597,0.9713275,21
0.9710375,0.9686218,22
0.9748221,0.9639677,23
0.97437805,0.97256505,24
0.9747215,0.96078974,25
0.9706823,0.9688573,26
0.97032505,0.96563596,27
0.97204727,0.96293217,28
0.9926512,0.996323,0
0.99162525,0.991626,1
0.9908995,0.99011743,2
0.9824653,0.98613083,3
0.98459893,0.9806806,4
0.98486555,0.98543006,5
0.98308396,0.9806178,6
0.98827606,0.983683,7
0.97616976,0.980061,8
0.9747866,0.9771074,9
0.97826946,0.9757289,10
0.97447366,0.97411484,11
0.9741641,0.9762433,12
0.973649,0.9801009,13
0.9757612,0.97886944,14
0.971373,0.9772103,15
0.9697175,0.97550756,16
0.97358024,0.9697136,17
0.9761556,0.9789309,18
0.97400177,0.96511567,19
0.9712513,0.9709603,20
0.9738597,0.9713275,21
0.9710375,0.9686218,22
0.9748221,0.9639677,23
0.97437805,0.97256505,24
0.9747215,0.96078974,25
0.97068226,0.9688573,26
0.97032505,0.96563596,27
0.97204727,0.96293217,28
0.9926512,0.996323,0
0.99162525,0.991626,1
0.9908995,0.99011743,2
0.9824653,0.98613083,3
0.98459893,0.9806806,4
0.98486555,0.98543006,5
0.98308396,0.9806178,6
0.98827606,0.983683,7
0.97616976,0.980061,8
0.9747866,0.9771074,9
0.97826946,0.9757289,10
0.97447366,0.9741149,11
0.9741641,0.9762433,12
0.973649,0.9801009,13
0.9757612,0.97886944,14
0.971373,0.9772103,15
0.9697175,0.97550756,16
0.97358024,0.9697136,17
0.9761556,0.9789309,18
0.97400177,0.96511567,19
0.9712513,0.9709603,20
0.9738597,0.9713275,21
0.9710375,0.9686218,22
0.9748221,0.9639677,23
0.97437805,0.97256505,24
0.9747215,0.96078974,25
0.9706823,0.9688573,26
0.97032505,0.96563596,27
0.97204727,0.96293217,28
0.9926512,0.996323,0
0.99162525,0.991626,1
0.9908995,0.99011743,2
0.9824653,0.98613083,3
0.98459893,0.9806806,4
0.98486555,0.98543006,5
0.98308396,0.9806178,6
0.98827606,0.983683,7
0.97616976,0.980061,8
0.9747866,0.9771074,9
0.97826946,0.9757289,10
0.97447366,0.9741149,11
0.9741641,0.9762433,12
0.973649,0.9801009,13
0.9757612,0.97886944,14
0.971373,0.9772103,15
0.9697175,0.97550756,16
0.97358024,0.9697136,17
0.9761556,0.9789309,18
0.97400177,0.96511567,19
0.9712513,0.9709603,20
0.9738597,0.9713275,21
0.9710375,0.9686218,22
0.9748221,0.9639677,23
0.97437805,0.97256505,24
0.9747215,0.96078974,25
0.97068226,0.9688573,26
0.97032505,0.96563596,27
0.97204727,0.96293217,28
0.9926512,0.996323,0
0.99162525,0.991626,1
0.9908995,0.99011743,2
0.9824653,0.98613083,3
0.9845989,0.9806806,4
0.98486555,0.98543006,5
0.98308396,0.9806178,6
0.98827606,0.983683,7
0.97616976,0.980061,8
0.9747866,0.9771074,9
0.97826946,0.9757289,10
0.97447366,0.9741149,11
0.9741641,0.9762433,12
0.973649,0.9801009,13
0.9757612,0.97886944,14
0.971373,0.9772103,15
0.9697175,0.97550756,16
0.97358024,0.9697136,17
0.9761556,0.9789309,18
0.97400177,0.96511567,19
0.9712513,0.9709603,20
0.9738597,0.9713275,21
0.9710375,0.9686218,22
0.9748221,0.9639677,23
0.97437805,0.97256505,24
0.9747215,0.96078974,25
0.97068226,0.9688573,26
0.97032505,0.96563596,27
0.97204727,0.96293217,28
0.9926512,0.996323,0
0.99162525,0.991626,1
0.9908995,0.99011743,2
0.9824653,0.98613083,3
0.98459893,0.9806806,4
0.98486555,0.98543006,5
0.98308396,0.9806178,6
0.98827606,0.983683,7
0.97616976,0.980061,8
0.9747866,0.9771074,9
0.97826946,0.9757289,10
0.97447366,0.9741149,11
0.9741641,0.9762433,12
0.973649,0.9801009,13
0.9757612,0.97886944,14
0.971373,0.9772103,15
0.9697175,0.97550756,16
0.97358024,0.9697136,17
0.9761556,0.9789309,18
0.97400177,0.96511567,19
0.9712513,0.9709603,20
0.9738597,0.9713275,21
0.9710375,0.9686218,22
0.9748221,0.9639677,23
0.97437805,0.97256505,24
0.9747215,0.96078974,25
0.97068226,0.9688573,26
0.97032505,0.96563596,27
0.97204727,0.96293217,28
0.97141725,0.97,29
0.9746747,0.96119636,30
0.9683392,0.96377325,31
0.95659894,0.96584237,32
0.96023124,0.96426797,33
0.96708727,0.96449846,34
0.9716659,0.96564496,35
0.970092,0.96509683,36
0.9715616,0.9691267,37
0.96370244,0.9566847,38
0.9606583,0.9538375,39
0.99685216,0.997566,0
0.9861391,0.9894034,1
0.99022007,0.9907749,2
0.98593867,0.98620194,3
0.9853358,0.9816283,4
0.9804436,0.9828189,5
0.98003614,0.98385566,6
0.98420316,0.98791593,7
0.981668,0.978004,8
0.97722006,0.98556745,9
0.97850317,0.9773187,10
0.9820116,0.98129386,11
0.9766967,0.97686803,12
0.9790527,0.9755166,13
0.98228604,0.97762555,14
0.98557645,0.9790814,15
0.9799296,0.9757394,16
0.9808425,0.9825346,17
0.9779545,0.9829239,18
0.9822177,0.9850975,19
0.97994506,0.9846265,20
0.98161113,0.98526794,21
0.984719,0.9746677,22
0.98053527,0.982096,23
0.9826398,0.9837211,24
0.98235774,0.9833494,25
0.9820583,0.9831566,26
0.98342276,0.98168993,27
0.98438793,0.97996914,28
0.9839849,0.9797519,29
0.9811442,0.9806037,30
0.97995126,0.9804644,31
0.9814636,0.98055637,32
0.97799635,0.9761145,33
0.9803128,0.9760413,34
0.97934246,0.98113734,35
0.9834774,0.9764424,36
0.979994,0.9787141,37
0.98391324,0.97991836,38
0.9845843,0.9795061,39
