proba_0,proba_1,generation
0.99671465,0.9994915,0
0.9886098,0.98897994,1
0.9755634,0.9790107,2
0.9724544,0.9763013,3
0.966856,0.9723002,4
0.9678464,0.9700745,5
0.96363914,0.97006977,6
0.9486199,0.95623296,7
0.9457026,0.95934385,8
0.9398284,0.9539921,9
0.940257,0.9531414,10
0.9269227,0.9572756,11
0.93305075,0.9394494,12
0.928845,0.92886055,13
0.93162644,0.93398184,14
0.9231455,0.93317807,15
0.9129004,0.9354307,16
0.9287402,0.922465,17
0.91861016,0.9156097,18
0.911126,0.9270673,19
0.91834307,0.91723806,20
0.9228513,0.9257466,21
0.91869104,0.91024184,22
0.9245752,0.9254817,23
0.9144264,0.9014228,24
0.9019534,0.8917557,25
0.91918975,0.90452445,26
0.91644484,0.8969733,27
0.9086801,0.8794121,28
0.91601855,0.8845264,29
0.91338843,0.88322705,30
0.90314764,0.8614151,31
0.91508687,0.864455,32
0.90064466,0.86137825,33
0.8889342,0.8737236,34
0.8947009,0.85613906,35
0.89383405,0.8586289,36
0.8861221,0.8391505,37
0.87004405,0.81496096,38
0.8657904,0.8145897,39
0.9962211,0.9954493,0
0.9993884,0.9999992,0
1.0,nan,1
1.0,nan,2
1.0,nan,3
1.0,nan,4
1.0,0.98990154,0
0.99709356,0.99899065,1
0.999102,0.9972046,2
0.99837625,0.9822056,3
0.99245304,0.9890411,4
0.9982916,0.98030555,5
0.9903735,0.9892149,6
0.98526484,0.9911325,7
0.9865042,0.99704,8
0.97658855,0.9754886,9
0.9866026,0.98402214,10
0.9893024,0.9893558,11
0.98566985,0.97356975,12
0.99333197,0.9900133,13
0.99639565,0.9848465,14
0.98370445,0.9996541,15
0.9982334,0.99046254,16
0.9838161,0.9785938,17
0.9917861,0.98764807,18
0.9979944,0.9997386,19
0.98794705,0.981052,20
0.9733415,0.98687935,21
0.9947051,0.9891578,22
0.97785693,0.9978373,23
0.9947442,0.99374104,24
0.9978383,0.99193054,25
0.99697906,0.99273306,26
0.9821835,0.9852027,27
0.99136245,0.9935713,28
0.9876724,0.984984,29
0.99118716,0.9961569,30
0.9999077,0.9951728,31
0.9836004,0.9912126,32
0.99273354,0.99648196,33
0.9905083,0.99715215,34
0.98725253,0.99198896,35
0.99246377,0.9911469,36
0.99978817,0.9962021,37
0.99228835,0.9868179,38
0.99195206,0.99649656,39
