generation,epoch,gen_loss
0,0,38813.01493137798
0,0,38837.784977173746
0,10,5293.43599217795
0,10,5568.17684257526
0,0,38826.52082537439
0,10,5305.916735511537
0,0,38812.36884932763
0,10,5364.1588716763445
0,0,52865.11522601811
0,10,5299.375716305012
1,0,9016.263907061812
1,10,804.9978785433221
2,0,7668.957292104408
2,10,638.2832926631265
3,0,8292.122998822872
3,10,561.4987876537668
4,0,6082.672648460183
4,10,490.7686337048967
5,0,7357.747484874026
5,10,448.3903083334925
6,0,6040.5731242956335
6,10,424.5380078154846
7,0,5008.154051988224
7,10,390.15169467319777
8,0,4548.900510009169
8,10,356.62966836868696
9,0,5237.227091819558
9,10,315.97584335961375
10,0,4554.881320869427
10,10,288.8923620023471
11,0,5162.439089749437
11,10,263.4130849675036
12,0,5572.569397420347
12,10,244.92952077254688
13,0,4831.000268390534
13,10,221.80053897475264
14,0,4298.205105284898
14,10,191.74826594494957
15,0,4724.163722628195
15,10,178.1912215403065
16,0,4002.1366244365067
16,10,176.82440696660348
17,0,4584.0392384424185
17,10,169.49348882474644
18,0,4395.346058292902
18,10,167.9623755196196
19,0,4032.215422837833
19,10,158.4942303496643
20,0,3962.9138545477012
20,10,154.45929753459754
21,0,4146.989585671274
21,10,147.5938640305349
22,0,3720.6995677994632
22,10,145.2121900824288
23,0,4043.474863215589
23,10,125.40645871710369
24,0,3693.4122665890272
24,10,117.11890929951936
25,0,3944.1672631149477
25,10,119.23485902818899
26,0,3583.5437809727305
26,10,119.85231066566224
27,0,3246.1706907836615
27,10,117.2753347569398
28,0,3777.4694969718207
28,10,114.69560353621877
29,0,3452.2127079299144
29,10,117.04603048758285
30,0,3250.8986136289564
30,10,117.32545083192858
31,0,3816.8318647090846
31,10,113.43161368894694
32,0,3437.4651966048336
32,10,113.61670302412038
33,0,3523.1428361813423
33,10,116.63784286387101
34,0,3396.4209648449437
34,10,115.94499928444114
35,0,3892.552619878121
35,10,111.86891206027826
36,0,4630.76686148422
36,10,114.56482398072781
37,0,3253.5294065218973
37,10,114.52735941917214
38,0,4221.659758961871
38,10,112.94978673883638
39,0,3375.8123575970712
39,10,111.96865503362456
0,0,53155.960692762455
0,10,5252.049312824725
0,0,62583.832666373775
0,10,5376.578772062195
0,20,5177.080627292176
0,0,60983.96227818421
0,10,5301.709248214012
0,20,5173.950502129814
1,0,0.021858030677517636
1,10,0.003974852703463261
1,20,5.1664334026072795e-06
2,0,0.029364289427487346
2,10,5.7748513452890594e-05
2,20,9.685274884193076e-06
3,0,0.020611966055138195
3,10,2.7211640826834774e-05
3,20,0.002260678649069472
4,0,0.01765881548843578
4,10,3.084068900531279e-05
4,20,2.8962494397511325e-05
0,0,60644.483375754506
0,10,5338.926479050466
0,20,5289.30890534268
1,0,56931.339509474325
1,10,2903.2960464738694
1,20,2790.5922529225245
2,0,43788.14619307763
2,10,2227.03350039158
2,20,2131.4173840660337
3,0,37365.07424262683
3,10,1867.2041684176345
3,20,1792.522317378037
4,0,35945.53365917252
4,10,1607.6780758137224
4,20,1542.591564075871
5,0,33439.978212389215
5,10,1412.1556712852423
