generation,label_bal,color_bal
0,0.494,0.497
1,0.47,0.525
2,0.51,0.517
3,0.533,0.503
4,0.56,0.53
5,0.576,0.495
6,0.626,0.524
7,0.653,0.544
8,0.67,0.544
9,0.703,0.522
10,0.76,0.531
11,0.798,0.555
12,0.843,0.515
13,0.854,0.537
14,0.837,0.52
15,0.84,0.516
16,0.834,0.524
17,0.837,0.519
18,0.863,0.494
19,0.867,0.503
20,0.877,0.506
21,0.871,0.532
22,0.908,0.518
23,0.91,0.533
24,0.881,0.552
25,0.913,0.5
26,0.908,0.546
27,0.931,0.527
28,0.913,0.528
29,0.92,0.536
30,0.915,0.543
31,0.932,0.564
32,0.945,0.543
33,0.954,0.56
34,0.948,0.567
35,0.96,0.571
36,0.947,0.556
37,0.959,0.575
38,0.967,0.589
39,0.966,0.583
